set_id,cx,cy,cz,nx,ny,nz,radius,adoption,radius_status,arc_deg,n_traces,n_faces,residual_m
3,0.0,-1.4884363412857056,-0.9127573296427727,0.5349598521781808,0.8379312149528467,-0.1081167681959888,0.9192616402670744,deterministic_disc,shrinkage,0.0,1,1,3.940491813491871e-08
3,0.6690880204116922,-1.4226433043103313,-2.2814395918784545,0.28556098776297445,0.8149328835253397,-0.5043206496039097,1.4375043109676398,deterministic_disc,determined,238.1,2,2,1.4341879693456919e-08
3,0.0,-1.6986491084098816,-3.832414150238037,0.5799669530634565,0.8089300264705214,0.09628367270047564,0.5,deterministic_disc,shrinkage,0.0,1,1,3.641222376717682e-08
3,1.0698020102367436,-1.4148800387381786,1.7418084745772449,0.3797147309548759,0.8629826180046032,-0.3332832490806992,1.2493245240164192,deterministic_disc,determined,223.7,2,2,1.1234085167016435e-08
3,0.0,4.130021333694458,-3.68936824798584,0.016205528982140588,0.9990280413058886,-0.04099211527756018,0.5,deterministic_disc,shrinkage,0.0,1,1,2.2198226862312657e-07
3,0.0,-4.65505576133728,-3.925064206123352,0.7803288741015307,0.5761309297704359,-0.24322828783940925,0.5,deterministic_disc,shrinkage,0.0,1,1,2.693289872549477e-08
3,0.0,-3.7212666273117065,-3.8053289651870728,0.048738349955896855,-0.9838133004985273,0.17244118709221115,0.5,deterministic_disc,shrinkage,0.0,1,1,1.162737124129376e-08
3,0.0,-1.3285222053527832,2.7448176741600037,0.49776254197290404,0.8426661080396051,0.2052955970547294,1.1647972104149413,deterministic_disc,shrinkage,0.0,1,1,1.0628808308099548e-08
3,0.0,1.466892570257187,-3.1767377853393555,0.7744365282037429,0.43230724041799057,-0.4619074730570131,1.3932892282826446,deterministic_disc,shrinkage,0.0,1,1,3.7091907959469853e-08
3,0.75,1.8156767040491104,2.2759010642766953,0.5509243947886681,0.7717687404232974,-0.3175772701755858,1.4901604040870258,deterministic_disc,shrinkage,0.0,2,2,1.809426551469197e-08
3,0.0,-0.6739248372614384,3.158721685409546,0.7082832515153211,0.5771867681367805,-0.4064360593140116,1.1327159813836436,deterministic_disc,shrinkage,0.0,1,1,2.5675093589790328e-08
3,0.5757535502214479,-2.323333971479952,0.4937721199033537,0.49255296340663934,0.6968682204755406,-0.5213120577260718,1.2001514611244433,deterministic_disc,determined,246.9,2,2,4.333752414308454e-08
