Block_ID,Face_ID,Fracture_ID,Nx,Ny,Nz,D_Offset,Area_m2
209541,1,37279,0.01246197521686554,0.7375673651695251,-0.6751585602760315,5.033202648162842,33.86000000000001
209541,2,18689,0.9401180148124695,-0.09002198278903961,0.3287462890148163,-4.731060028076172,24.540000000000006
209541,3,38004,0.08788817375898361,0.44912609457969666,-0.8891351819038391,3.303725242614746,24.400000000000006
209541,4,24005,-0.8002034425735474,-0.581150472164154,-0.14811678230762482,9.007549285888672,23.020000000000003
209541,5,40838,-0.4423984885215759,0.2712819278240204,-0.8548038601875305,11.177511215209961,21.530000000000005
209541,6,30713,-0.8662996292114258,-0.35394224524497986,0.35249093174934387,5.87454891204834,21.060000000000006
209541,7,39804,-0.468316912651062,0.4038679003715515,-0.7858561873435974,7.3868584632873535,19.680000000000003
209541,8,40286,0.43852388858795166,0.5805273056030273,-0.6860647797584534,-0.8579878807067871,19.110000000000003
209541,9,38234,0.06974540650844574,0.3388995826244354,-0.9382337927818298,6.085920810699463,16.230000000000004
209541,10,24955,-0.8624507784843445,-0.41472190618515015,-0.29014551639556885,8.61680793762207,15.760000000000003
209541,11,38196,-0.2714185416698456,0.27838239073753357,-0.9213225245475769,10.657302856445312,13.890000000000002
209541,12,12518,0.8609929084777832,-0.5016679763793945,0.08378823846578598,-2.308718681335449,13.500000000000002
209541,13,13721,0.9529249668121338,-0.26229149103164673,0.1521090418100357,-3.7835466861724854,13.230000000000002
209541,14,24764,-0.6732223033905029,-0.5725739002227783,-0.46790051460266113,9.064414024353027,13.170000000000002
209541,15,38006,0.2053430676460266,0.19362005591392517,-0.9593464136123657,2.683488368988037,12.640000000000002
209541,16,33653,-0.18626289069652557,-0.8667475581169128,-0.462660551071167,6.8359904289245605,12.330000000000002
209541,17,46169,-0.7497230768203735,-0.5859147906303406,-0.3076022267341614,7.750302791595459,12.240000000000002
209541,18,1189,-0.5585756301879883,0.8177472949028015,-0.1388617604970932,2.2843446731567383,10.900000000000002
209541,19,32839,-0.6189197897911072,-0.6920484304428101,-0.37149330973625183,4.366337776184082,10.060000000000002
209541,20,23421,0.8900859951972961,-0.332237184047699,0.3120343089103699,-8.38540267944336,9.930000000000001
209541,21,22188,0.9822283983230591,-0.09083884954452515,-0.16424280405044556,-4.342864990234375,9.170000000000002
209541,22,18425,0.9407277703285217,-0.055585458874702454,-0.3345765769481659,-1.0194517374038696,8.990000000000002
209541,23,37401,-0.0008080271072685719,0.47438979148864746,-0.8803145289421082,7.118099689483643,8.940000000000001
209541,24,25108,-0.6983831524848938,-0.6919742822647095,-0.18284577131271362,4.28568172454834,8.500000000000002
209541,25,23275,0.8402228951454163,-0.5389153361320496,0.05996408313512802,-3.5309064388275146,8.030000000000001
209541,26,39748,-0.3598843216896057,0.7754930853843689,-0.5187424421310425,3.496452569961548,7.920000000000002
209541,27,18588,0.9002067446708679,-0.43087926506996155,-0.06301514059305191,-4.950665473937988,7.120000000000001
209541,28,5668,-0.42481398582458496,0.8024221658706665,0.41910824179649353,-2.446608543395996,6.840000000000002
209541,29,40088,0.20509153604507446,0.33660101890563965,-0.9190414547920227,5.03049373626709,6.660000000000001
209541,30,42426,-0.7597984075546265,-0.4163472056388855,-0.49936094880104065,6.673576831817627,6.660000000000001
209541,31,40767,-0.3808688819408417,0.8124971985816956,-0.44134703278541565,-0.800910472869873,6.630000000000002
209541,32,21800,0.9379661083221436,-0.3456641435623169,-0.027127495035529137,-2.276576519012451,6.4300000000000015
209541,33,39701,0.042210184037685394,-0.3743833899497986,-0.9263128042221069,14.059948921203613,6.280000000000001
209541,34,23939,-0.7220838665962219,-0.6740270256996155,-0.15582822263240814,9.390887260437012,6.260000000000002
209541,35,26806,-0.9224147796630859,-0.3784904479980469,0.07678495347499847,5.08558464050293,6.050000000000002
209541,36,38736,0.1902810037136078,0.5283046364784241,-0.8274583220481873,1.4103730916976929,6.030000000000001
209541,37,27251,0.08372321724891663,-0.9212554693222046,0.3798404633998871,-1.3514564037322998,5.840000000000001
209541,38,13003,0.9024054408073425,0.42954856157302856,0.03394830599427223,-8.505142211914062,5.760000000000002
209541,39,32110,-0.7120479345321655,-0.6995461583137512,0.060190387070178986,8.27634048461914,5.7200000000000015
209541,40,32544,-0.9823859333992004,-0.05981982871890068,-0.17702963948249817,7.165284156799316,5.630000000000001
209541,41,43162,-0.6982284188270569,-0.5830040574073792,-0.41543158888816833,10.573259353637695,5.620000000000001
209541,42,39084,0.13570821285247803,0.4555559456348419,-0.8798022866249084,5.8797688484191895,5.4300000000000015
209541,43,2288,-0.5481935739517212,0.8352043032646179,0.04378955811262131,-0.9822770953178406,5.240000000000001
209541,44,6953,0.05696956813335419,0.9929895997047424,0.10356707125902176,-4.1956071853637695,5.160000000000001
209541,45,34797,-0.7171915769577026,-0.5776485800743103,-0.38981831073760986,9.854265213012695,5.050000000000001
209541,46,20773,0.9310508966445923,-0.36408206820487976,0.024258147925138474,-2.7698326110839844,5.010000000000001
209541,47,44753,-0.7496834397315979,-0.6237106919288635,-0.22126850485801697,11.093866348266602,4.970000000000001
209541,48,2861,-0.14439663290977478,0.9678241014480591,-0.2060731202363968,3.7618939876556396,4.950000000000001
209541,49,44942,-0.6264675259590149,-0.11826258152723312,-0.7704235315322876,11.642305374145508,4.940000000000001
209541,50,23885,-0.447895884513855,-0.8905741572380066,-0.07916393876075745,7.227110385894775,4.930000000000001
209541,51,24725,-0.39790794253349304,-0.7754582166671753,0.4902385175228119,-0.797801673412323,4.890000000000001
209541,52,32559,-0.3549390137195587,-0.8276846408843994,0.4346911609172821,0.2330383062362671,4.610000000000001
209541,53,47201,-0.8798500299453735,-0.47149160504341125,0.059662558138370514,5.409091949462891,4.500000000000001
209541,54,36026,-0.4704994857311249,-0.8399226665496826,0.27048131823539734,1.4450300931930542,4.290000000000001
209541,55,7072,-0.27863609790802,0.9536034464836121,0.11402824521064758,0.9947128295898438,4.160000000000001
209541,56,46372,-0.582500696182251,-0.7041187882423401,-0.40609073638916016,10.903789520263672,3.880000000000001
209541,57,13370,0.9671420454978943,-0.043591827154159546,0.2504715919494629,-8.353058815002441,3.8500000000000005
209541,58,22684,0.9510573148727417,-0.1699708104133606,0.2580694854259491,-7.9086408615112305,3.810000000000001
209541,59,29061,-0.7455347180366516,-0.6578917503356934,0.10656651109457016,2.870901107788086,3.6400000000000006
209541,60,38751,0.08487575501203537,0.6433117985725403,-0.7608850598335266,3.855154037475586,3.6200000000000006
209541,61,10129,0.9116759300231934,-0.2910929024219513,0.29002055525779724,-3.8730854988098145,3.6100000000000008
209541,62,32513,-0.4949257969856262,-0.868333101272583,-0.03234323859214783,5.928126811981201,3.6000000000000005
209541,63,31722,-0.6589187979698181,-0.7489633560180664,0.06985670328140259,5.401180267333984,3.5600000000000005
209541,64,25553,-0.1867569088935852,-0.9221338033676147,-0.33880841732025146,9.653865814208984,3.5300000000000007
209541,65,26064,-0.3903002440929413,-0.9027641415596008,0.1807834804058075,0.5770022869110107,3.480000000000001
209541,66,34482,0.03377483785152435,-0.9954259991645813,0.08936632424592972,-0.32897627353668213,3.460000000000001
209541,67,46836,-0.7025076150894165,-0.6979421973228455,-0.13913945853710175,9.1648588180542,3.440000000000001
209541,68,9342,0.9946205615997314,-0.07302938401699066,0.07346205413341522,-3.828939914703369,3.4100000000000006
209541,69,15749,0.7570188641548157,-0.41895145177841187,0.5014001131057739,-10.414278030395508,3.3900000000000006
209541,70,2127,-0.2798978388309479,0.8953801989555359,0.34634020924568176,-4.5073676109313965,3.3700000000000006
209541,71,10494,0.9155840873718262,0.04078712314367294,0.4000527858734131,-7.665557861328125,3.3500000000000005
209541,72,33471,-0.2672549784183502,-0.9283954501152039,0.25817951560020447,7.502312660217285,3.3100000000000005
209541,73,3739,-0.44458216428756714,0.8932988047599792,0.06606021523475647,1.6120201349258423,3.2900000000000005
209541,74,3732,-0.5555557608604431,0.8268821239471436,-0.08731378614902496,-0.5570530295372009,3.1800000000000006
209541,75,9117,0.772132396697998,-0.4779040813446045,-0.4188307821750641,3.165663957595825,3.1800000000000006
209541,76,20389,0.9747977256774902,0.10100465267896652,-0.19891555607318878,-4.398298740386963,3.170000000000001
209541,77,29833,-0.5708997845649719,-0.7582079172134399,0.314951092004776,5.753664016723633,3.170000000000001
209541,78,4703,-0.5805591344833374,0.8130180239677429,-0.04418997839093208,0.3996667265892029,3.150000000000001
209541,79,3135,-0.6246153116226196,0.775597095489502,-0.09113068133592606,0.7359699010848999,3.130000000000001
209541,80,6213,-0.24452482163906097,0.9015133380889893,-0.35704532265663147,0.4432525634765625,3.0900000000000007
209541,81,26486,-0.6581460237503052,-0.7168124318122864,0.23026883602142334,7.172066688537598,2.9200000000000004
209541,82,39274,0.2972518801689148,0.280519962310791,-0.9126608967781067,4.064669132232666,2.9100000000000006
209541,83,10964,0.9492657780647278,-0.19373081624507904,-0.24771521985530853,-5.714850425720215,2.7000000000000006
209541,84,46180,-0.720379114151001,-0.4048345685005188,-0.5631721615791321,12.008177757263184,2.6800000000000006
209541,85,432,-0.5303130149841309,0.8461335301399231,0.0531621128320694,4.2006306648254395,2.6600000000000006
209541,86,5121,-0.30080220103263855,0.7891274690628052,-0.5355332493782043,4.474914073944092,2.6600000000000006
209541,87,46210,-0.934251606464386,-0.3384079039096832,-0.1124899610877037,9.41831111907959,2.6600000000000006
209541,88,12438,0.8800627589225769,0.4489898979663849,0.15458837151527405,-6.0283732414245605,2.5800000000000005
209541,89,47317,-0.6469101309776306,-0.5079438090324402,-0.5687709450721741,14.32014274597168,2.5400000000000005
209541,90,5727,-0.0966394916176796,0.9946205615997314,-0.0372929610311985,-6.345676898956299,2.5300000000000007
209541,91,28145,-0.35161373019218445,-0.8709211945533752,-0.3433133661746979,10.682981491088867,2.5300000000000007
209541,92,22893,0.9140836596488953,-0.2521747052669525,-0.31758302450180054,-3.4821653366088867,2.4900000000000007
