source,set_id,cx,cy,cz,nx,ny,nz,radius,adoption
visible,3,0.5,-1.6704144477844238,-3.4410932660102844,0.07201781439555538,0.960653559388747,-0.2682502064182219,0.7501127055644233,deterministic_disc
visible,3,0.5,4.474215388298035,-2.7810548543930054,0.16574514972861246,-0.9859320008075039,0.021601738938152378,1.4670810235288518,deterministic_disc
visible,3,0.5,0.8712665885686874,-3.439620554447174,0.4699498244073114,0.8765171858755126,-0.10423428133013368,0.8623667592399599,deterministic_disc
visible,3,0.0,2.8765032291412354,-0.9408796243369579,0.6681049007256226,0.7163068799218987,-0.2013462078186741,1.0180728170605935,deterministic_disc
visible,3,0.5,-0.034653590992093086,2.994821399450302,0.5036557204050212,0.7827497142136245,-0.36555957134479244,1.3199673934908758,deterministic_disc
visible,3,0.6985228463807271,-1.4494549034814663,-0.9732707519566354,0.1663898185515222,0.9743513556163251,-0.15150532693942204,0.9303219725151887,deterministic_disc
visible,3,0.5,4.484933137893677,-3.390020430088043,0.3785884007812932,0.6549235486474642,0.6540229110825367,1.166777939411605,deterministic_disc
visible,3,0.0,3.445931315422058,-2.767936110496521,0.5171185297298201,0.8547531037176277,0.04455959936031294,0.646160937724206,deterministic_disc
visible,3,0.30781705604599874,-1.857611420278438,-1.391225061726879,0.31851979913773726,-0.9467789268096644,-0.04641983742319775,1.3065337710872833,deterministic_disc
visible,3,0.37809819220634083,-0.5270334690123368,-2.5699420035389227,0.5284503699033206,0.8331928120416469,0.16288015382844054,0.95339152244078,deterministic_disc
visible,3,0.4008606978824648,1.6744514047957564,-3.436187743322731,0.7762270953252366,0.6277344914587932,0.05848850071523867,1.00845667300383,deterministic_disc
visible,3,2.6163429504637046,0.7142353996649387,-0.06796078457739867,0.6499071293720438,0.7065362127436599,0.2800487516009232,3.7798058906958287,deterministic_disc
visible,3,0.0,-3.471585988998413,0.1266953945159912,0.6302100974504807,0.6801208212845535,0.3745275711168408,1.1977998587441037,deterministic_disc
visible,3,0.0,-5.137483596801758,0.13640132546424866,0.6808416855467491,0.7125760329463743,-0.16938121646826526,0.7987039274054416,deterministic_disc
visible,3,0.0,-4.074075222015381,-1.0247635766863823,0.5627420616939994,0.8193432794003505,-0.10953521124216756,1.2908852668432182,deterministic_disc
visible,3,0.683907344830768,0.46624922329428586,2.9507048433818173,0.049537198461966823,-0.9766274707706049,-0.20915269375446993,1.4941709291087792,deterministic_disc
visible,3,0.0,3.4542298316955566,-3.1869670152664185,0.7685900662545829,0.5015414184884059,-0.3971467179713484,0.6308580200620091,deterministic_disc
visible,3,-0.060189005322720535,3.6782791959464483,-1.2153222450787444,0.35248940451757393,0.80744017796434,0.4730661462330202,2.4540915581273763,deterministic_disc
visible,3,0.0,-0.4445120841264725,-3.4466954469680786,0.5404353655536764,0.8095781083806814,0.22915693768599238,0.6707455908784424,deterministic_disc
visible,3,0.0,-1.4884363412857056,-0.9127573296427727,0.5349598521781808,0.8379312149528467,-0.1081167681959888,0.9170808717785907,deterministic_disc
visible,3,0.6690880151943812,-1.4226433067593287,-2.281439596133998,0.2855609840452387,0.8149328756237988,-0.5043206644771173,1.437504303976364,deterministic_disc
visible,3,0.0,-1.6986491084098816,-3.832414150238037,0.5799669530634565,0.8089300264705214,0.09628367270047564,0.5,deterministic_disc
visible,3,1.0698020353265454,-1.4148800173147476,1.7418084980286457,0.3797147174447206,0.8629826194676196,-0.33328326068478403,1.2493245298659401,deterministic_disc
visible,3,0.5,4.1177462339401245,-3.790862202644348,0.016205543451293967,0.9990280630974677,-0.040991578466439416,0.5,deterministic_disc
visible,3,0.0,-4.65505576133728,-3.925064206123352,0.7803288741015307,0.5761309297704359,-0.24322828783940925,0.5,deterministic_disc
visible,3,0.5,-3.7127395272254944,-3.8979990482330322,0.04873843976943554,-0.983813283909417,0.1724412563518661,0.5,deterministic_disc
visible,3,0.5,-1.6658658385276794,2.917187601327896,0.4977625228031175,0.8426661176925401,0.20529560391215926,1.162033958465207,deterministic_disc
visible,3,0.3224900976630738,1.1971400773602914,-2.888515260640597,0.7744365061708918,0.43230727847878436,-0.4619074743756471,1.2961068087148062,deterministic_disc
visible,3,1.0,1.6731903155644734,2.3633271753787994,0.5509243708749001,0.7717687600429068,-0.3175772639814283,1.5735653526559816,deterministic_disc
visible,3,0.5,-1.2484307456761599,3.2141902446746826,0.7082832500830208,0.5771867554407263,-0.40643607983991803,1.1300288355748345,deterministic_disc
visible,3,0.5757535811250375,-2.323334000305623,0.49377212200833304,0.4925529712513516,0.6968682077552978,-0.5213120673180167,1.2001514825593549,deterministic_disc
visible,4,1.5,-2.8226558146998286,1.6077870950102806,0.1292256098393647,-0.6572143847068399,0.7425429242111558,3.7557251771318674,orientation_only
visible,4,1.5,2.735381245147437,-2.471234977245331,0.06311370423978208,-0.48299448140313966,0.8733458600527316,3.264956579861625,orientation_only
visible,4,0.7741057214231946,-1.4055082786992432,-0.6314175077267968,0.02421082732803821,-0.5313090015901608,0.8468320852857186,1.7710044394860454,deterministic_disc
visible,4,0.5,-3.1096295416355133,-1.8771671205759048,0.4200885358422343,-0.34573318369208195,0.8390436149259852,2.4882214833273752,orientation_only
visible,4,1.5,1.3002632409334183,-1.3752185441553593,0.3711072087829978,0.51954406877072,-0.7696449832191838,4.651653140334136,orientation_only
visible,4,0.5,4.507533431053162,0.22476588655263186,0.0265055920854832,0.16615547467054026,-0.9857432788638254,1.0798692225245843,orientation_only
visible,4,1.5,3.7588578164577484,1.5762083008885384,0.3688004659177353,0.47118078924469997,-0.8012333493967929,0.9834140190853038,orientation_only
visible,4,0.0,-3.3002090454101562,-0.8860116899013519,0.3558057260786994,0.11884176026782489,-0.9269729884446766,1.478105028602496,orientation_only
visible,4,0.0,4.790730953216553,1.1418085098266602,0.21397547372861622,0.051861632491771635,-0.9754613614684606,0.5,orientation_only
visible,4,1.5,-2.905812540324405,0.0473518893122673,0.14887877960552767,-0.44161444677610273,0.8847665168742572,3.340615100749964,orientation_only
visible,4,1.5,-2.686215855181217,1.8438383536413312,0.3992098978165162,-0.5867873513430987,0.704494188612708,3.675298608323435,orientation_only
visible,4,1.5,0.3735498785972595,-0.49382296204566956,0.0663130075117809,0.7756494915224379,-0.6276706551494392,4.505552300435267,orientation_only
visible,4,0.0,-2.7710884511470795,0.42778658866882324,0.7369081374813109,0.41032722574702624,-0.537213146455459,2.716797573555702,orientation_only
visible,4,1.5,-5.144197106361389,-0.6822348013520241,0.15693464400481036,0.2670188395522275,0.950827248681518,0.5,orientation_only
visible,4,1.5,-2.5062267929315567,1.8760165981948376,0.029708509762676857,0.48765534888908535,-0.8725306098627975,3.596618482282395,orientation_only
visible,4,0.0,4.9188690185546875,-3.9918744564056396,0.15420055064034724,-0.06418099864003221,0.9859528333524794,0.5,orientation_only
visible,4,1.5,2.6771100615151227,-3.2497273981571198,0.18107595735378199,-0.35366220493042405,0.917678888540083,2.229520136950108,orientation_only
visible,4,1.5,1.6375673115253448,3.551674783229828,0.033624700312568846,0.3563172755449713,-0.9337598078077141,0.5,orientation_only
visible,4,1.5,-1.541383057832718,0.05196678638458252,0.0460250151163458,-0.6821766967674785,0.7297373858936871,5.088974761230762,orientation_only
visible,4,0.0,5.3443732261657715,-2.801030993461609,0.1672845956822965,-0.519245215678596,0.8380932346954598,0.5,orientation_only
visible,4,1.0,4.3642070690790815,-3.2682074507077536,0.42350248786481637,0.5102329097880272,-0.748537253943686,1.8649071404398354,orientation_only
visible,4,0.0,2.475189194083214,0.5762346535921097,0.2055438156137746,-0.3260380320153446,0.9227409937476994,2.328156473184718,orientation_only
visible,4,0.0,4.975216865539551,-3.940565586090088,0.2507731308765845,-0.4845983665303105,0.8380198446257167,0.5,orientation_only
visible,4,1.0,1.1076669842004776,-3.7619429429372153,0.7123223664381763,0.5566435611569921,-0.4274865987307421,0.5,orientation_only
visible,4,1.5,3.8055137991905212,0.6824396252632141,0.12344857120821386,-0.37442087850092615,0.9190046006463979,1.7591023990970545,orientation_only
visible,4,0.0,-2.427838511765003,-0.12213413510471582,0.34639680958923297,-0.05173921298189392,-0.936660186058111,2.2924205566226297,orientation_only
visible,4,0.0,1.8678607940673828,2.6074535846710205,0.20907738513183055,-0.6432542711178213,0.7365531818647699,1.0153832638354274,orientation_only
visible,4,1.0908086893149884,-3.6800971059157814,-1.0091117620766485,0.16177002179038605,0.3010122421607517,-0.9397989626081182,1.6885483588364396,deterministic_disc
visible,4,1.5,0.2940360903739929,-1.7343497388064861,0.05267530903930956,0.5259662869358376,-0.8488726505339546,4.6078482643513095,orientation_only
visible,4,1.5,1.4864824414253235,-1.1060633659362793,0.2116447481271444,0.6922906466585798,-0.6898841650155795,4.265063458800984,orientation_only
visible,4,1.5,1.1063960269093513,-1.9615738317370415,0.3782274259747171,-0.9199735496315349,0.10292075698756639,3.3374744647345587,orientation_only
visible,4,1.5,1.1372391879558563,-1.0615074634552002,0.15540685454245962,-0.6715523018855101,0.7244765112779652,4.453768793577999,orientation_only
visible,4,1.5,1.3505208119750023,-0.6632563918828964,0.04000327680300041,0.6981079218521112,-0.7148741618581198,4.371427841544917,orientation_only
visible,5,0.574420558261926,-4.056433951472912,-0.25500891258123426,0.7172899573842931,0.4025198799798465,0.5687467479086354,0.8757645046839032,deterministic_disc
visible,5,0.0,1.682583749294281,0.9824608117341995,0.8633823402133274,0.38407051595994046,0.32720142630805166,0.7247650244518531,deterministic_disc
visible,5,0.0,3.0528786182403564,-1.7756667733192444,0.8820632205683097,0.24860126077666767,0.4002023089150198,0.5558549718403788,deterministic_disc
visible,5,0.0,4.424960613250732,-3.7848589420318604,0.7994430054948899,0.5917076460913646,0.10379278646569796,0.5,deterministic_disc
visible,5,0.0,1.2354230284690857,3.1538593769073486,0.6966084139335159,0.6216173080502903,0.35822987029188674,0.5216239983603298,deterministic_disc
visible,5,0.0,5.486771583557129,-1.5974897146224976,0.8383998130319148,0.456072352417541,0.29846903167394223,0.5,deterministic_disc
visible,5,0.0,3.0515079498291016,1.2120311707258224,0.5354689112432109,0.42689165060868134,0.7287225560750852,0.8610118831067095,deterministic_disc
visible,5,0.0,-5.03081202507019,-2.5192086696624756,0.7661004234602841,0.24595602396506594,0.5937977563525053,0.5626664292443022,deterministic_disc
visible,5,0.0,0.5384381003677845,1.772800326347351,0.8275230714872979,0.18037707023216987,0.5316668869608934,0.565299422250748,deterministic_disc
visible,5,0.5,0.2995605915784836,2.8925510942935944,0.48804435046442884,0.5947643737231781,0.6388020442433083,1.6999392291434536,deterministic_disc
visible,5,0.0,-2.928791880607605,1.8804525136947632,0.6769937075045224,0.5671692917565085,0.469039992418239,0.5,deterministic_disc
visible,5,0.0,0.49685244262218475,-2.4123106002807617,0.5682650193472977,0.73695838256854,0.36601531408969346,0.6471309055928693,deterministic_disc
visible,5,0.0,-1.9319327473640442,2.338651180267334,0.8578036252067277,0.3178884620027718,0.40388100513357666,0.5,deterministic_disc
visible,5,0.0,4.158846139907837,-2.452874720096588,0.5169496621884004,0.7995358837958197,0.3057865551101554,0.7165775689170931,deterministic_disc
visible,5,0.0,-2.2901982069015503,-0.9242116510868073,0.8430152811301842,0.09086949033123302,0.5301584400044371,0.5,deterministic_disc
visible,5,0.0,2.701071262359619,1.0827405750751495,0.8436359979188917,0.39251864961637195,0.3663432989952672,0.7641374856394467,deterministic_disc
visible,5,0.0,3.6594722270965576,-2.6301029920578003,0.6417876438031054,0.2788397054638091,0.7143927763622155,0.6857577057274936,deterministic_disc
visible,5,0.0,-1.2361125946044922,1.5658826231956482,0.7596907494557771,0.5569798857591317,0.33562385500894365,0.5631940385168792,deterministic_disc
visible,5,1.5,-1.3988324422389269,-0.7781287990510464,0.7586773289330984,0.4478378728726332,0.4731278370418025,2.010955095459355,deterministic_disc
visible,5,0.0,-3.2086453437805176,-0.8731723725795746,0.818027836633485,0.30666952675503945,0.48660482925324583,0.5,deterministic_disc
visible,5,0.0,-2.467069983482361,-3.9250802993774414,0.8024673311025586,0.4420086062289823,0.40084233126336477,0.5,deterministic_disc
visible,5,0.0,3.434513807296753,-2.5704944729804993,0.8740206798068952,0.4610418891589898,0.15338913817673885,1.1301326996952399,deterministic_disc
visible,5,0.0,1.9910320043563843,-0.40071791037917137,0.7471464229176311,0.47146448195556884,0.4685012966638998,0.5711808124943989,deterministic_disc
visible,5,0.0,0.7906504273414612,3.5549089908599854,0.6523922563589456,0.711272405610133,0.26167901876241123,0.5,deterministic_disc
visible,5,0.5,-2.932982861995697,2.7783188819885254,0.8266322638386622,0.5198429986332297,0.21550488893057673,0.5,deterministic_disc
visible,5,0.0,0.3386617098003626,-0.7031678855419159,0.6478496965719925,0.49015645522687185,0.5831272760307178,0.5,deterministic_disc
visible,5,0.0,1.0362292528152466,1.6470935344696045,0.7022839265393547,0.4550278534593553,0.5474914968295287,0.5,deterministic_disc
visible,5,0.0,-4.326391935348511,1.775001883506775,0.840137704358213,0.3589823476728036,0.40657141042507433,0.5,deterministic_disc
visible,5,0.5078581694052273,1.6691237173915692,-1.7934064022301985,0.8216481221506287,0.48723082499284476,0.295804811561843,1.0555472319657624,deterministic_disc
visible,5,0.0,-1.6074406504631042,-0.8209306597709656,0.36916884615643536,0.7905506456480189,0.4886144079875527,0.5,deterministic_disc
visible,5,0.0,3.3197118639945984,1.594376564025879,0.8402929646452052,0.4266952939140694,0.33442317461467563,0.5,deterministic_disc
visible,5,0.0,-0.07913532853126526,3.3296725749969482,0.4939643434883742,0.43115138939949293,0.7550547707159967,0.5749812547198734,deterministic_disc
visible,5,0.0,-0.0214768648147583,-0.973317950963974,0.9285749100133492,0.16232597658566278,0.3337647582043546,1.198621669991527,deterministic_disc
visible,5,0.0,-1.7943592071533203,-1.8979948163032532,0.7302924281055723,0.5356383836430458,0.42398642834403677,0.5,deterministic_disc
visible,5,0.0,3.3783854246139526,-2.0526141449809074,0.7473482379310766,0.657986988849105,-0.09232406927016819,2.2318867716637074,deterministic_disc
visible,5,0.0,-5.0791637897491455,-1.6659504771232605,0.7035957798985014,0.4278499024313547,0.5673600615997745,0.6296661454514935,deterministic_disc
visible,5,0.0,3.8771660327911377,-0.8206497430801392,0.8316626084386513,0.027144615036839622,0.55461741371825,0.7040807094520558,deterministic_disc
visible,5,0.0,-2.4268147349357605,-2.233535647392273,0.8920081040345718,0.3140527529443377,0.3251036922348488,0.6943368866565438,deterministic_disc
visible,5,0.0,0.44649847224354744,2.5939624309539795,0.7297249255827734,0.49529843296993853,0.47136079098790057,0.6164460112142393,deterministic_disc
visible,1,1.5,-2.9119840264320374,2.7164803743362427,0.3035070780973253,-0.9465424765407974,0.10927393856193798,0.6494252170225384,deterministic_disc
visible,1,1.0,2.8920979499816895,0.19358940422534943,0.10918784390034791,-0.9655947308949341,0.23601870775922226,0.5774075521996967,deterministic_disc
visible,1,1.0,2.211674451828003,3.432598829269409,0.5517909603379237,-0.7828566540611048,-0.2875103394342604,0.5,deterministic_disc
visible,1,1.0,-2.19843590259552,0.00490860641002655,0.44410935027896287,-0.7639623281520074,0.46811157447702795,0.5552426001404452,deterministic_disc
visible,1,1.0,5.318582057952881,-2.1325512528419495,0.026763743829843294,0.9568544332202414,-0.28933250014988127,0.5807923082757848,deterministic_disc
visible,1,1.6783969304695643,-3.3400592703552987,-2.456727041544218,0.5437536670921389,-0.8377467019027678,-0.05012397604826101,0.8699123541726707,deterministic_disc
visible,1,1.0,-0.11709722876548767,0.4126210920512676,0.04992294415127,0.9977937547805482,-0.043764398410174696,0.6416411021828939,deterministic_disc
visible,1,1.0,-1.7004722952842712,2.735999584197998,0.741749867703848,-0.592321979946892,0.3145819540805191,0.5,deterministic_disc
visible,1,1.0,-4.585747241973877,-3.9785690307617188,0.1292666797589619,-0.9907948410926171,0.04019587501659491,0.5,deterministic_disc
visible,1,1.4558779248293885,0.16269159098940172,-1.3390976069764295,0.02366704835945065,0.9964806632494007,-0.08041242809408287,0.8930431907770228,deterministic_disc
visible,1,1.0,-0.44054630398750305,2.9896979331970215,0.07840235444844502,-0.985586215114483,-0.14990958406068816,0.7026233994194564,deterministic_disc
visible,1,1.0,3.7444210052490234,-1.400969237089157,0.622712490072746,-0.7388182844442339,-0.25763675451743934,0.8953566471707809,deterministic_disc
visible,1,1.5,4.251854777336121,-3.8278558254241943,0.1053482591807865,-0.9903511133895077,0.09003564014178224,0.5,deterministic_disc
visible,1,1.0,-3.3204071521759033,2.197491228580475,0.19302058470122346,-0.9755312926865579,0.10526989536848227,0.6375998277803939,deterministic_disc
visible,1,1.0,0.943612577393651,-1.9346759915351868,0.40726173333771853,-0.6056947453438543,0.683572787654395,0.8049659856236325,deterministic_disc
visible,1,1.0,-0.47111547738313675,-1.8107505440711975,0.37250692179665773,-0.8270875928669799,-0.4209093809112405,0.7630645628772039,deterministic_disc
visible,1,1.0,1.3301962018013,-1.4168086647987366,0.6379284888788568,-0.7464317118560773,-0.1894384929531069,0.5551865170810824,deterministic_disc
visible,1,2.0,-4.513578017552693,-2.680897374947866,0.12420590752723405,-0.9721642865448732,0.19866930437798896,1.7366729072565603,deterministic_disc
visible,1,2.122926466670544,1.5784351649280424,0.28434906348213373,0.1636789081973068,-0.9425018815495044,-0.291375047468004,1.4789161971203393,deterministic_disc
visible,1,2.0,3.146582285563151,-3.4507654905319214,0.3928808161964572,-0.900076865820862,0.18843115421527212,1.1804132787617125,deterministic_disc
visible,1,1.0,-3.950760245323181,2.0708348751068115,0.6787026679971566,-0.7298117447138559,-0.0820823107085748,0.5,deterministic_disc
visible,1,1.0,0.0181998573243618,-3.9418747425079346,0.2841947673830955,-0.9585049149270278,0.022397818036574778,0.5,deterministic_disc
visible,1,1.0,0.4847017377614975,3.8048983812332153,0.2716745083714104,-0.9604318545475475,0.061348302922828,0.5,deterministic_disc
visible,1,1.0,-4.839584589004517,-0.0012243986129760742,0.5341240188859844,-0.8408113751471801,0.08802138303953595,1.2140428273297172,deterministic_disc
visible,1,1.0,-3.0284899473190308,-1.218284398317337,0.15388457124526844,-0.7902949271335246,0.5930880768314915,0.567614824976393,deterministic_disc
visible,1,1.0,5.022696256637573,-1.5396391153335571,0.02933461774036352,0.9595370876183592,-0.2800500985304307,0.603828744615949,deterministic_disc
visible,1,1.0,-4.903646945953369,-2.457764506340027,0.6202694860419944,-0.7659022319141467,0.16929127512701003,0.9730789772265828,deterministic_disc
visible,1,1.193814491788305,3.0202493348550363,2.0027957003803274,0.20892846761325928,-0.9465955554358736,-0.24557229047639997,0.9423324863559605,deterministic_disc
visible,1,1.0,1.5548291206359863,-2.0630987882614136,0.3307848042553024,-0.9248165672399801,0.1878715790965754,0.6768591234742323,deterministic_disc
visible,1,1.0,-0.6969837695360184,-0.3041650429368019,0.11726831835581439,-0.8097888363038673,0.5748827550967482,0.8077196086855075,deterministic_disc
visible,1,1.0,0.5230232775211334,-3.45816171169281,0.1168097883178242,0.9311088558882952,-0.34553114452902084,0.6692170925215533,deterministic_disc
visible,1,1.0,-1.3027006089687347,-1.0230231136083603,0.575466693378023,-0.7021294843580986,-0.4193474359139388,0.8349130060511112,deterministic_disc
visible,1,1.0,-1.4572412371635437,-3.434126138687134,0.2583200917717697,-0.9277253697312677,-0.26943713282323756,0.5,deterministic_disc
visible,2,1.0,-4.827467679977417,-3.3251394033432007,0.9040259276505324,-0.3154133015837501,-0.2885334838794845,1.0865561864581141,deterministic_disc
visible,2,1.0,-4.194026947021484,0.22027325630187988,0.8694758302113095,-0.4924496646238256,0.03879572773174785,1.5376423315737873,deterministic_disc
visible,2,1.0,2.715149402618408,2.367079734802246,0.6519876058890983,-0.7224085856558241,-0.23029979838843498,1.280854860634495,deterministic_disc
visible,2,1.0,2.9914029836654663,0.10665054619312286,0.9431055227511429,0.2051864572976137,0.26163044680990055,1.0008024488615237,deterministic_disc
visible,2,1.0,3.476107954978943,-3.620087504386902,0.9273015753119811,-0.32734405628618546,-0.18154243922021382,0.5160849855750876,deterministic_disc
visible,2,1.0,3.4428834915161133,0.11566853523254395,0.9520556472352185,-0.13751112129272716,0.27327776361853173,1.0123579779426792,deterministic_disc
visible,2,1.0,3.9121224880218506,1.7164987325668335,0.9863061212397412,-0.04146734212015894,-0.15962673567578461,0.7697214583678882,deterministic_disc
visible,3,1.5,-4.901419520378113,-3.098952293395996,0.10072577950914845,0.9398120101660372,-0.3265083504138093,0.8621505514815115,deterministic_disc
visible,3,2.0,-0.9040534744660059,-3.3631327152252197,0.4235344771943204,0.8903659023875181,-0.16693443770952254,1.21066916204115,deterministic_disc
visible,3,1.7682511023221057,1.6617957168188302,1.539688341773434,0.7655269029167451,0.5998118756100943,0.2327966382656703,1.3519716324211186,deterministic_disc
visible,3,1.904143563732288,1.5123906121173807,-2.024332311946957,0.4721857240619185,0.878117556636224,0.07713753119817614,1.389487512591654,deterministic_disc
visible,3,1.3003590871134376,2.8124832921792304,3.114668626438473,0.5444481999416568,0.6509350233945782,0.5290177245599523,1.0187908940811556,deterministic_disc
visible,3,1.5,-2.1376532316207886,3.1555160880088806,0.5674967661214986,0.8103534379212074,-0.14585858250689676,0.7957979993146572,deterministic_disc
visible,3,1.2730288547595994,-0.7137150776545613,2.079779914246974,0.7663226904956263,0.5800796655697078,0.27614690949579834,1.2186814659656011,deterministic_disc
