trace_id,fracture_id,set_id,face_id,face_x_m,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,observed_length_m,censoring_class,radius_m,nx,ny,nz
181,2918263,1,2,1.0000,1.000000,-4.910909,-4.000000,1.000000,-4.421621,-1.605729,2.443754,1,1.807055,-0.124206,0.972164,-0.198669
182,3309776,1,2,1.0000,1.000000,-0.660538,-0.636290,1.000000,-0.359616,0.680249,1.350492,0,1.052777,-0.119074,0.967923,-0.221239
183,3334219,1,2,1.0000,1.000000,1.679313,-0.672757,1.000000,1.121557,1.131398,1.888404,0,1.478916,-0.163679,0.942502,0.291375
184,3378978,1,2,1.0000,1.000000,2.595103,-4.000000,1.000000,2.597707,-3.987564,0.012706,1,4.259476,-0.392881,0.900077,-0.188431
185,3413883,1,2,1.0000,1.000000,-3.930824,1.893579,1.000000,-3.970696,2.248090,0.356746,1,0.508642,-0.678703,0.729812,0.082082
186,3424368,1,2,1.0000,1.000000,0.016842,-4.000000,1.000000,0.019558,-3.883750,0.116282,1,1.235198,-0.284195,0.958505,-0.022398
187,3426583,1,2,1.0000,1.000000,0.477556,3.693023,1.000000,0.491848,3.916774,0.224207,1,0.537982,-0.271675,0.960432,-0.061348
188,3629180,1,2,1.0000,1.000000,3.689643,-1.760258,1.000000,3.546469,-0.351432,1.416082,0,0.860650,-0.133749,0.985937,0.100198
189,3949917,1,2,1.0000,1.000000,-4.945346,-1.011494,1.000000,-4.733823,1.009046,2.031582,0,1.325468,-0.534124,0.840811,-0.088021
190,4131752,1,2,1.0000,1.000000,-4.523640,-0.687287,1.000000,-3.440851,2.606325,3.467033,0,1.738293,-0.119984,0.943117,-0.310054
191,4165764,1,2,1.0000,1.000000,-3.313557,-1.598139,1.000000,-2.743423,-0.838430,0.949848,0,0.518009,-0.153885,0.790295,-0.593088
192,4242178,1,2,1.0000,1.000000,4.881147,-2.024629,1.000000,5.164245,-1.054649,1.010448,0,0.529763,0.029335,0.959537,-0.280050
193,4274016,1,2,1.0000,1.000000,-5.079367,-3.252752,1.000000,-4.727927,-1.662777,1.628352,0,0.857936,-0.620269,0.765902,-0.169291
194,4416826,1,2,1.0000,1.000000,1.100346,-1.762962,1.000000,2.095422,-0.855043,1.347032,0,0.673924,-0.419492,0.611843,-0.670578
195,4568715,1,2,1.0000,1.000000,3.211509,1.100662,1.000000,2.748829,2.884134,1.842511,0,0.942332,-0.208928,0.946596,0.245572
196,4644946,1,2,1.0000,1.000000,-3.467397,-2.397264,1.000000,-3.132674,-1.594553,0.869703,0,0.668241,-0.385451,0.851651,-0.355130
197,4921749,1,2,1.0000,1.000000,1.442085,-2.618092,1.000000,1.667573,-1.508106,1.132657,0,0.574620,-0.330785,0.924817,-0.187872
198,5028850,1,2,1.0000,1.000000,-5.437348,-2.707668,1.000000,-4.603313,-1.557277,1.420920,1,1.123707,-0.508031,0.697348,-0.505579
199,5265131,1,2,1.0000,1.000000,4.069301,-4.000000,1.000000,4.867092,-2.784305,1.454093,1,1.809353,-0.289732,0.800191,-0.525119
200,5270328,1,2,1.0000,1.000000,-1.088200,-0.855239,1.000000,-0.305767,0.246909,1.351640,0,0.679274,-0.117268,0.809789,-0.574883
201,5301963,1,2,1.0000,1.000000,0.328215,-3.983115,1.000000,0.717832,-2.933208,1.119869,0,0.576785,0.116810,0.931109,-0.345531
202,5390693,1,2,1.0000,1.000000,-0.944501,-1.622770,1.000000,-1.660900,-0.423276,1.397145,0,0.703397,-0.575467,0.702129,0.419347
203,5428692,1,2,1.0000,1.000000,-1.398440,-3.636591,1.000000,-1.516043,-3.231662,0.421661,0,0.501004,-0.258320,0.927725,0.269437
204,5729509,2,2,1.0000,1.000000,-5.444816,-2.650279,1.000000,-4.210119,-4.000000,1.829269,2,5.661396,0.904026,-0.315413,-0.288533
205,5951119,2,2,1.0000,1.000000,-4.092372,1.510622,1.000000,-4.295682,-1.070076,2.588694,0,1.567336,0.869476,-0.492450,0.038796
206,6242203,2,2,1.0000,1.000000,2.387667,3.394333,1.000000,3.042632,1.339827,2.156380,1,1.160982,0.651988,-0.722409,-0.230300
207,6338510,2,2,1.0000,1.000000,3.654304,-0.413237,1.000000,2.328502,0.626538,1.684898,0,1.570093,0.943106,0.205186,0.261630
208,6358365,2,2,1.0000,1.000000,3.265411,-3.240175,1.000000,3.686804,-4.000000,0.868853,1,1.445952,0.927302,-0.327344,-0.181542
209,6568777,2,2,1.0000,1.000000,-3.031220,-0.350091,1.000000,-3.302557,-0.602169,0.370361,0,1.011335,0.848963,-0.359680,0.387160
210,6722490,2,2,1.0000,1.000000,4.204119,0.498716,1.000000,2.681648,-0.267379,1.704352,0,1.593386,0.952056,-0.137511,0.273278
211,7096361,2,2,1.0000,1.000000,3.285006,1.879409,1.000000,4.539239,1.553588,1.295862,1,1.052447,0.986306,-0.041467,-0.159627
212,7361143,3,2,1.0000,1.000000,-3.490272,-1.973454,1.000000,-3.856493,-4.000000,2.059370,1,1.708175,-0.319804,-0.932382,0.168492
213,7481028,3,2,1.0000,1.000000,-1.518051,-2.761217,1.000000,-1.863966,-4.000000,1.286173,1,1.078532,-0.072018,-0.960654,0.268250
214,7535565,3,2,1.0000,1.000000,4.583290,-1.639130,1.000000,4.531563,-4.000000,2.361436,1,1.376095,0.165745,-0.985932,0.021602
215,7586313,3,2,1.0000,1.000000,0.628499,-3.226784,1.000000,0.536549,-4.000000,0.778664,1,1.223956,-0.469950,-0.876517,0.104234
216,7633359,3,2,1.0000,1.000000,-4.613248,-2.423736,1.000000,-5.098385,-3.820140,1.478277,1,1.004929,-0.100726,-0.939812,0.326508
217,7776987,3,2,1.0000,1.000000,0.091160,3.953101,1.000000,-0.689010,2.282572,1.843728,1,1.566985,-0.503656,-0.782750,0.365560
218,7826564,3,2,1.0000,1.000000,-0.462330,-3.544276,1.000000,-0.547774,-4.000000,0.463664,1,13.202673,-0.423534,-0.890366,0.166934
219,7884370,3,2,1.0000,1.000000,2.284504,2.461563,1.000000,2.743369,1.279273,1.268214,0,1.351972,-0.765527,-0.599812,-0.232797
220,7886919,3,2,1.0000,1.000000,1.912823,-1.048190,1.000000,2.076874,-2.915713,1.874714,0,1.389488,-0.472186,-0.878118,-0.077138
221,7933854,3,2,1.0000,1.000000,3.265743,2.866071,1.000000,3.565320,2.497453,0.475001,1,1.018791,-0.544448,-0.650935,-0.529018
222,7999682,3,2,1.0000,1.000000,-1.364721,-0.097240,1.000000,-1.634725,-1.833669,1.757296,0,0.930322,-0.166390,-0.974351,0.151505
223,8074336,3,2,1.0000,1.000000,4.298867,-3.493128,1.000000,4.805041,-4.000000,0.716332,1,2.835334,-0.378588,-0.654923,-0.654023
224,8190119,3,2,1.0000,1.000000,-1.678358,-0.297707,1.000000,-1.572247,-2.461963,2.166856,0,1.306534,0.318520,-0.946779,-0.046420
225,8282191,3,2,1.0000,1.000000,-1.024024,-2.045353,1.000000,-0.789884,-3.243071,1.220390,0,0.953391,-0.528450,-0.833193,-0.162880
226,8355274,3,2,1.0000,1.000000,0.908656,-3.168653,1.000000,0.971264,-3.840594,0.674852,0,1.008457,-0.776227,-0.627734,-0.058489
227,8356373,3,2,1.0000,1.000000,0.847759,3.346207,1.000000,3.150554,-2.463524,6.249466,0,3.779806,-0.649907,-0.706536,-0.280049
228,8395765,3,2,1.0000,1.000000,-1.693677,3.676771,1.000000,-1.935395,2.333845,1.364506,1,1.067082,-0.567497,-0.810353,0.145859
229,8512133,3,2,1.0000,1.000000,-0.910609,3.251049,1.000000,0.071279,1.188475,2.284364,0,1.218681,-0.766323,-0.580080,-0.276147
230,8523310,3,2,1.0000,1.000000,0.271105,3.936787,1.000000,0.787374,1.526096,2.465353,1,1.494171,0.049537,-0.976627,-0.209153
231,8534037,3,2,1.0000,1.000000,1.075942,0.773032,1.000000,1.339947,0.106307,0.717092,0,0.938926,-0.283274,-0.891678,-0.353080
232,8589677,3,2,1.0000,1.000000,0.637520,3.903567,1.000000,0.607227,3.039404,0.864694,1,2.468194,-0.045020,-0.998373,0.034997
233,8674529,3,2,1.0000,1.000000,3.590758,2.627645,1.000000,4.915646,0.953252,2.135163,2,1.338075,-0.307719,-0.746148,-0.590400
234,8729640,3,2,1.0000,1.000000,2.233251,0.461120,1.000000,4.434196,-3.295503,4.353892,0,2.454092,-0.352489,-0.807440,-0.473066
235,8832613,3,2,1.0000,1.000000,2.504353,2.467665,1.000000,1.948235,-0.025705,2.554635,0,2.363868,-0.240285,-0.947423,0.211312
236,8852008,3,2,1.0000,1.000000,-0.772173,-1.042971,1.000000,-2.240803,-3.416134,2.790838,0,1.437504,-0.285561,-0.814933,0.504321
237,8936231,3,2,1.0000,1.000000,-0.938886,2.894791,1.000000,-1.837421,0.568182,2.494088,0,1.249325,-0.379715,-0.862983,0.333283
238,9011264,3,2,1.0000,1.000000,4.109888,-3.784712,1.000000,4.101054,-4.000000,0.215469,1,1.790408,-0.016206,-0.999028,0.040992
239,9126295,3,2,1.0000,1.000000,-3.702577,-3.981338,1.000000,-3.705848,-4.000000,0.018946,1,0.965980,0.048738,-0.983813,0.172441
240,9233166,3,2,1.0000,1.000000,-2.110279,3.529039,1.000000,-1.896140,2.650076,0.904671,1,2.791368,-0.497763,-0.842666,-0.205296
241,9281961,3,2,1.0000,1.000000,1.163485,-1.784097,1.000000,0.097365,-2.781897,1.460212,0,1.296107,-0.774437,-0.432307,0.461907
242,9392296,3,2,1.0000,1.000000,2.145778,3.511799,1.000000,1.119059,1.016690,2.698097,1,2.203207,-0.550924,-0.771769,0.317577
243,9393320,3,2,1.0000,1.000000,-1.497928,3.731208,1.000000,-2.147945,2.808109,1.128997,1,1.973861,-0.708283,-0.577187,0.406436
244,9488131,3,2,1.0000,1.000000,-1.858667,1.515762,1.000000,-3.172532,-0.240558,2.193377,0,1.200151,-0.492553,-0.696868,0.521312
245,9508484,4,2,1.0000,1.000000,-5.439957,-0.621734,1.000000,-0.291696,3.934920,6.875150,2,17.460003,-0.129226,0.657214,-0.742543
246,9508916,4,2,1.0000,1.000000,-0.094252,-4.000000,1.000000,5.499836,-0.906250,6.392582,2,17.468466,-0.063114,0.482994,-0.873346
247,9510405,4,2,1.0000,1.000000,-2.890523,-1.569586,1.000000,0.085322,0.297482,3.513061,0,1.771004,-0.024211,0.531309,-0.846832
248,9528969,4,2,1.0000,1.000000,-3.467617,-2.275016,1.000000,-2.667283,-1.945233,0.865616,0,3.531012,-0.420088,0.345733,-0.839044
249,9529147,4,2,1.0000,1.000000,-2.230903,-4.000000,1.000000,4.957970,0.852804,8.673500,2,16.603292,0.371107,0.519544,-0.769645
250,9550500,4,2,1.0000,1.000000,4.629010,0.258686,1.000000,5.169887,0.349856,0.548507,1,4.268848,0.026506,0.166155,-0.985743
251,9550739,4,2,1.0000,1.000000,3.060211,0.935210,1.000000,4.421031,1.735467,1.578684,1,10.762087,0.368800,0.471181,-0.801233
252,9576857,4,2,1.0000,1.000000,-5.512124,-1.169405,1.000000,-0.509794,1.327414,5.590832,1,13.524506,-0.148879,0.441614,-0.884767
253,9635444,4,2,1.0000,1.000000,-5.312881,-0.060632,1.000000,-0.543216,3.912117,6.207450,2,11.624279,-0.399210,0.586787,-0.704494
254,9649394,4,2,1.0000,1.000000,-2.420970,-4.000000,1.000000,3.183820,2.926168,8.909853,2,14.220042,0.066313,0.775649,-0.627671
255,9658563,4,2,1.0000,1.000000,-5.417581,-0.522936,1.000000,-4.731121,-0.715713,0.713015,1,19.190580,-0.156935,-0.267019,-0.950827
256,9666992,4,2,1.0000,1.000000,-5.158632,0.376569,1.000000,0.763916,3.686668,6.784786,1,10.473537,0.029708,0.487655,-0.872531
257,9691989,4,2,1.0000,1.000000,0.474310,-4.000000,1.000000,4.569931,-2.421598,4.389244,1,6.400978,-0.181076,0.353662,-0.917679
258,9708566,4,2,1.0000,1.000000,1.390790,3.439501,1.000000,1.878140,3.625471,0.521627,1,12.747355,0.033625,0.356317,-0.933760
259,9716367,4,2,1.0000,1.000000,-5.245716,-3.379400,1.000000,2.132717,3.518142,10.100364,2,23.230341,-0.046025,0.682177,-0.729737
260,9728802,4,2,1.0000,1.000000,3.290631,-4.000000,1.000000,5.461759,-2.520072,2.627543,2,7.514901,0.423503,0.510233,-0.748537
261,9750378,4,2,1.0000,1.000000,0.924846,-4.000000,1.000000,1.361083,-3.431962,0.716220,1,10.491266,0.712322,0.556644,-0.427487
262,9755797,4,2,1.0000,1.000000,-0.275839,1.787995,1.000000,1.362247,3.768942,2.570501,1,13.648430,0.050383,0.769667,-0.636454
263,9758633,4,2,1.0000,1.000000,3.008917,0.425054,1.000000,4.798765,1.154274,1.932696,1,7.520791,-0.123449,0.374421,-0.919005
264,9772515,4,2,1.0000,1.000000,-5.281244,-1.537581,1.000000,-2.069869,-0.508996,3.372078,0,1.688548,0.161770,0.301012,-0.939799
265,9786651,4,2,1.0000,1.000000,-3.312490,-4.000000,1.000000,4.292041,0.711810,8.945951,1,6.920470,0.052675,0.525966,-0.848873
266,9789910,4,2,1.0000,1.000000,-1.244536,-4.000000,1.000000,4.440753,1.705121,8.054249,2,8.042869,0.211645,0.692291,-0.689884
267,9790703,4,2,1.0000,1.000000,0.672786,-4.000000,1.000000,1.246632,1.129417,5.161417,1,24.859388,-0.378227,0.919974,-0.102921
268,9802243,4,2,1.0000,1.000000,-2.148540,-4.000000,1.000000,4.260765,1.941094,8.739323,2,26.663315,-0.155407,0.671552,-0.724477
269,9817059,4,2,1.0000,1.000000,-1.142396,-3.125685,1.000000,4.157733,2.050138,7.408138,1,6.264262,0.040003,0.698108,-0.714874
270,10208926,5,2,1.0000,1.000000,-2.050165,0.614892,1.000000,-0.371154,-0.907420,2.266387,0,1.771260,-0.759442,-0.436985,-0.481966
271,10873469,5,2,1.0000,1.000000,1.776804,0.296890,1.000000,2.566892,-0.188508,0.927281,0,0.932574,-0.880514,-0.248132,-0.403888
272,11019880,5,2,1.0000,1.000000,4.297108,0.456285,1.000000,4.413876,-0.338122,0.802943,0,0.580941,-0.955577,-0.291607,-0.042862
273,11172824,5,2,1.0000,1.000000,-3.528670,-1.251943,1.000000,-3.272017,-1.448219,0.323102,0,0.537629,-0.869759,-0.299773,-0.391989
274,11410437,5,2,1.0000,1.000000,0.733843,3.894834,1.000000,1.097048,3.129480,0.847162,1,0.543459,-0.878337,-0.431879,-0.204952
275,11475465,5,2,1.0000,1.000000,-1.123358,3.835377,1.000000,0.939161,1.915044,2.818096,1,2.157839,-0.488044,-0.594764,-0.638802
276,11483711,5,2,1.0000,1.000000,2.298481,3.198398,1.000000,3.222128,2.367118,1.242639,0,0.655145,-0.786504,-0.413142,-0.459048
277,11917400,5,2,1.0000,1.000000,0.053480,-0.837571,1.000000,1.096845,-1.519439,1.246417,0,0.623210,-0.434903,-0.492618,-0.753782
278,11923466,5,2,1.0000,1.000000,-2.109359,-3.483090,1.000000,-1.529330,-4.000000,0.776936,1,0.506927,-0.860618,-0.338814,-0.380187
279,11987196,5,2,1.0000,1.000000,-0.494933,-3.101256,1.000000,0.322097,-3.794035,1.071205,0,0.730213,-0.889888,-0.295025,-0.347938
280,11998919,5,2,1.0000,1.000000,1.660334,1.106874,1.000000,2.225815,0.332877,0.958562,0,0.507513,-0.824981,-0.456343,-0.333403
281,12267606,5,2,1.0000,1.000000,2.298913,-2.525619,1.000000,2.687858,-3.020682,0.629576,0,0.734597,-0.856166,-0.406304,-0.319212
282,12372506,5,2,1.0000,1.000000,-4.241288,-1.878897,1.000000,-3.382282,-2.770999,1.238442,0,0.620024,-0.716840,-0.502250,-0.483617
283,12509489,5,2,1.0000,1.000000,-4.788314,1.170354,1.000000,-3.926634,0.592333,1.037594,1,1.595221,-0.913024,-0.227235,-0.338749
284,12681426,5,2,1.0000,1.000000,-0.872159,2.921219,1.000000,0.004284,1.691184,1.510344,0,0.813832,-0.774330,-0.515343,-0.367200
285,13009221,5,2,1.0000,1.000000,-2.795479,3.196290,1.000000,-2.512521,2.995708,0.346840,1,0.615964,-0.709542,-0.407516,-0.574875
286,13333014,5,2,1.0000,1.000000,3.943430,-3.404019,1.000000,4.563060,-4.000000,0.859729,1,0.634895,-0.559609,-0.574510,-0.597307
287,13339772,5,2,1.0000,1.000000,3.081794,3.001013,1.000000,3.135904,2.888045,0.125258,1,0.579514,-0.803242,-0.537208,-0.257313
288,13415024,5,2,1.0000,1.000000,0.464729,1.587883,1.000000,1.184253,0.931931,0.973646,0,0.622700,-0.682700,-0.492277,-0.539986
289,13502197,5,2,1.0000,1.000000,-5.425830,-2.796186,1.000000,-5.303682,-2.798478,0.122170,1,0.580734,-0.847736,-0.009951,-0.530325
290,13597654,5,2,1.0000,1.000000,0.549812,1.639275,1.000000,0.617609,1.296189,0.349721,0,0.533791,-0.715181,-0.685680,-0.135496
291,13622707,5,2,1.0000,1.000000,2.691523,2.702618,1.000000,4.481398,1.642584,2.080223,1,1.301592,-0.942397,-0.170451,-0.287808
292,13698426,5,2,1.0000,1.000000,2.717532,0.581290,1.000000,5.050270,-0.691508,2.657382,0,1.331996,-0.752981,-0.315180,-0.577651
293,14331176,5,2,1.0000,1.000000,-1.583733,-3.902539,1.000000,-1.524771,-4.000000,0.113909,1,0.797029,-0.836956,-0.468249,-0.283280
294,14471626,5,2,1.0000,1.000000,-3.648146,2.585546,1.000000,-3.428795,2.056425,0.572787,1,1.061472,-0.826632,-0.519843,-0.215505
295,14637476,5,2,1.0000,1.000000,-2.022004,-0.931673,1.000000,-0.749709,-2.074340,1.710094,0,0.891254,-0.708421,-0.471602,-0.525102
296,14842539,5,2,1.0000,1.000000,-0.231282,-0.284098,1.000000,-0.082420,-0.544086,0.299589,0,0.588275,-0.782621,-0.540214,-0.309313
297,15011860,5,2,1.0000,1.000000,-4.820093,-0.319690,1.000000,-3.721512,-0.944899,1.264029,0,0.662447,-0.714862,-0.345868,-0.607740
298,15023691,5,2,1.0000,1.000000,1.096900,2.308142,1.000000,1.956954,1.786481,1.005894,0,0.525259,-0.776232,-0.326952,-0.539041
299,16000525,5,2,1.0000,1.000000,0.906897,1.570328,1.000000,2.049018,0.416714,1.623350,0,0.942709,-0.728568,-0.486768,-0.481919
300,16039914,5,2,1.0000,1.000000,-4.462086,1.309557,1.000000,-3.101854,-0.013657,1.897664,0,0.990780,-0.724046,-0.480954,-0.494410
301,16095246,5,2,1.0000,1.000000,0.839805,-1.666750,1.000000,1.354505,-2.753775,1.202722,0,0.693307,-0.827299,-0.507723,-0.240404
302,16563029,5,2,1.0000,1.000000,2.401784,-2.037584,1.000000,2.720325,-2.340997,0.439918,0,0.506288,-0.522876,-0.587910,-0.617221
303,16940957,5,2,1.0000,1.000000,3.198311,-1.969333,1.000000,4.260388,-3.204607,1.629083,0,0.981037,-0.851498,-0.397602,-0.341854
304,17161942,5,2,1.0000,1.000000,-5.373162,-0.326806,1.000000,-5.176402,-0.395490,0.208404,1,0.605663,-0.489261,-0.287432,-0.823412
305,17854230,5,2,1.0000,1.000000,-4.017111,-0.120187,1.000000,-3.769982,-1.281038,1.186864,0,0.736691,-0.581271,-0.795875,-0.169431
306,18347259,5,2,1.0000,1.000000,3.168232,-3.851818,1.000000,3.385756,-4.000000,0.263201,1,0.908341,-0.811210,-0.329216,-0.483275
307,18390853,5,2,1.0000,1.000000,3.685142,2.550309,1.000000,3.686644,2.547266,0.003394,1,0.703921,-0.871213,-0.440215,-0.217253
308,53326,1,3,2.0000,2.000000,0.250852,-2.967022,2.000000,1.590693,1.190739,4.368311,0,3.591495,-0.500206,0.824170,-0.265589
309,172382,1,3,2.0000,2.000000,-2.815008,2.167751,2.000000,-2.690376,3.247330,1.086749,1,0.782145,-0.303507,0.946542,-0.109274
310,269839,1,3,2.0000,2.000000,-3.683268,-4.000000,2.000000,-3.344264,-3.395959,0.692668,1,0.724107,0.087382,0.868714,-0.487545
311,645028,1,3,2.0000,2.000000,2.411403,0.183402,2.000000,2.267608,1.535799,1.360020,0,0.734327,-0.567826,0.818534,0.087032
312,780553,1,3,2.0000,2.000000,3.602899,-0.595376,2.000000,3.833980,0.276635,0.902110,0,0.635453,-0.675535,0.712728,-0.188871
313,872367,1,3,2.0000,2.000000,1.570122,-4.000000,2.000000,1.529430,-3.582510,0.419469,1,0.888228,-0.371056,0.924231,0.090085
314,1100734,1,3,2.0000,2.000000,1.674901,-4.000000,2.000000,1.750274,-3.668776,0.339691,1,0.658551,0.162744,0.962074,-0.218927
315,1254923,1,3,2.0000,2.000000,-3.005513,-1.692745,2.000000,-3.285297,-0.862324,0.876287,0,1.288798,-0.596228,0.760795,0.256326
316,1295106,1,3,2.0000,2.000000,-3.085419,-3.223850,2.000000,-3.178705,-1.664715,1.561923,0,0.869912,-0.543754,0.837747,0.050124
317,1586546,1,3,2.0000,2.000000,-4.017473,-3.837391,2.000000,-4.315486,-1.706271,2.151856,0,1.137436,-0.319220,0.938549,0.131245
318,1763646,1,3,2.0000,2.000000,-1.372156,-0.256830,2.000000,-1.166635,0.738629,1.016453,0,0.531429,-0.549803,0.818042,-0.168892
319,1869264,1,3,2.0000,2.000000,0.092902,-2.043787,2.000000,0.206801,-0.632336,1.416039,0,0.893043,0.023667,0.996481,-0.080412
320,2218697,1,3,2.0000,2.000000,-1.610825,-3.321685,2.000000,-0.689336,-2.328694,1.354686,0,0.872887,-0.361077,0.683553,-0.634333
321,2282784,1,3,2.0000,2.000000,-1.749711,2.957414,2.000000,-1.784671,3.651465,0.694930,1,0.501946,-0.582188,0.812024,0.040902
322,2287129,1,3,2.0000,2.000000,4.289392,-4.000000,2.000000,4.347386,-3.362093,0.640537,1,0.947920,-0.105348,0.990351,-0.090035
323,2311474,1,3,2.0000,2.000000,-3.823853,1.481375,2.000000,-4.241420,1.961567,0.636354,1,0.508510,-0.152147,0.745814,0.648547
324,2465669,1,3,2.0000,2.000000,-1.626339,-3.803759,2.000000,-0.400068,-0.303200,3.709131,0,3.161315,-0.443942,0.845668,-0.296244
325,2467651,1,3,2.0000,2.000000,1.826147,-1.947454,2.000000,2.328191,-1.456228,0.702390,0,0.509337,-0.825673,0.394546,-0.403235
326,2474786,1,3,2.0000,2.000000,2.943703,-1.188699,2.000000,4.164498,2.042978,3.454573,1,4.754917,-0.128120,0.927768,-0.350473
327,2760034,1,3,2.0000,2.000000,-4.797674,-1.344474,2.000000,-3.989530,0.456775,1.974233,0,1.295233,-0.215358,0.890971,-0.399741
328,2918263,1,3,2.0000,2.000000,-4.783147,-4.000000,2.000000,-4.201278,-1.152694,2.906153,1,1.807055,-0.124206,0.972164,-0.198669
329,3334219,1,3,2.0000,2.000000,1.994207,-1.129587,2.000000,1.123693,1.686238,2.947315,0,1.478916,-0.163679,0.942502,0.291375
330,3378978,1,3,2.0000,2.000000,3.031600,-4.000000,2.000000,3.314134,-2.650422,1.378835,1,4.259476,-0.392881,0.900077,-0.188431
331,3412323,1,3,2.0000,2.000000,1.368447,-4.000000,2.000000,1.367068,-3.944139,0.055878,1,0.847614,0.008825,0.999656,0.024683
332,3471879,1,3,2.0000,2.000000,5.178905,-3.282326,2.000000,5.303036,-2.445418,0.846063,0,0.602038,-0.219918,0.964962,-0.143124
333,3472115,1,3,2.0000,2.000000,-4.061219,-4.000000,2.000000,-4.057739,-3.401880,0.598130,1,0.517651,-0.365395,0.930837,-0.005416
334,3512449,1,3,2.0000,2.000000,-4.433778,1.416107,2.000000,-4.411968,1.749412,0.334018,1,0.556920,-0.233928,0.970179,-0.063486
335,3764268,1,3,2.0000,2.000000,-2.438682,-2.242315,2.000000,-2.426850,-1.093376,1.149001,0,0.772025,-0.407844,0.913003,-0.009402
336,4131752,1,3,2.0000,2.000000,-4.335889,-0.503164,2.000000,-3.398980,2.346712,2.999932,0,1.738293,-0.119984,0.943117,-0.310054
337,4234137,1,3,2.0000,2.000000,-3.873953,-0.106451,2.000000,-4.087667,0.892648,1.021700,0,0.517872,-0.286143,0.936990,0.200428
338,4311025,1,3,2.0000,2.000000,-5.200504,-3.514650,2.000000,-4.816610,0.033278,3.568636,1,2.154213,-0.687293,0.722165,-0.078140
339,4568715,1,3,2.0000,2.000000,3.301600,1.604176,2.000000,3.072334,2.487917,0.912995,0,0.942332,-0.208928,0.946596,0.245572
340,4682886,1,3,2.0000,2.000000,1.469961,-1.114383,2.000000,1.133771,-0.121799,1.047973,0,0.576139,-0.314814,0.898988,0.304488
341,4735160,1,3,2.0000,2.000000,-3.325922,-0.617007,2.000000,-3.024048,0.462554,1.120972,0,1.289346,-0.465529,0.852337,-0.238337
342,4973813,1,3,2.0000,2.000000,-1.604044,-1.889464,2.000000,-1.498161,-0.423889,1.469395,0,1.121696,-0.598733,0.798867,-0.057716
343,5055257,1,3,2.0000,2.000000,-4.413097,1.295190,2.000000,-4.223696,1.525595,0.298260,0,0.534144,-0.683764,0.563692,-0.463377
344,5157950,1,3,2.0000,2.000000,1.697048,-4.000000,2.000000,1.711296,-3.873372,0.127427,1,0.577724,-0.677624,0.730797,-0.082225
345,5299137,1,3,2.0000,2.000000,2.341190,-3.069476,2.000000,1.268496,-2.018500,1.501740,0,0.754529,0.082496,0.697454,0.711866
346,5729509,2,3,2.0000,2.000000,-5.218207,0.235177,2.000000,-1.343956,-4.000000,5.739908,2,5.661396,0.904026,-0.315413,-0.288533
347,5788406,2,3,2.0000,2.000000,0.511997,1.964136,2.000000,2.327181,0.027230,2.654524,0,1.853846,0.941077,-0.246766,-0.231259
348,5797885,2,3,2.0000,2.000000,1.130479,2.740756,2.000000,0.119173,0.687374,2.288912,0,1.144556,0.903230,-0.384996,0.189613
349,5951119,2,3,2.0000,2.000000,-2.354872,1.153763,2.000000,-2.523736,-0.989694,2.150098,0,1.567336,0.869476,-0.492450,0.038796
350,5972923,2,3,2.0000,2.000000,3.815396,-1.179918,2.000000,4.365651,-3.829941,2.706548,0,1.393527,0.835280,-0.538342,-0.111782
351,6014082,2,3,2.0000,2.000000,-1.259185,-3.436571,2.000000,-4.179091,-4.000000,2.973769,1,3.065922,0.908161,-0.079315,0.411039
352,6100073,2,3,2.0000,2.000000,-0.442035,-0.729662,2.000000,-1.377509,-1.942237,1.531486,0,2.413102,0.905710,-0.335627,0.258928
353,6203250,2,3,2.0000,2.000000,-0.151642,-3.786711,2.000000,-0.159769,-4.000000,0.213443,1,1.450395,0.955265,-0.295538,0.011260
354,6323305,2,3,2.0000,2.000000,1.625086,-3.701216,2.000000,1.696415,-4.000000,0.307180,1,1.218244,0.964678,-0.256233,-0.061170
355,7243460,2,3,2.0000,2.000000,-0.581415,-3.772662,2.000000,-0.577367,-4.000000,0.227374,1,1.768672,0.879871,-0.475137,-0.008461
356,7405610,3,3,2.0000,2.000000,4.167788,2.039496,2.000000,4.965753,-0.032758,2.220582,1,2.752051,-0.701224,-0.665319,-0.256195
357,7416806,3,3,2.0000,2.000000,2.436781,-3.276130,2.000000,2.645580,-4.000000,0.753382,1,1.052636,-0.679800,-0.704668,-0.203260
358,7441216,3,3,2.0000,2.000000,5.491580,-0.995513,2.000000,5.504641,-1.009147,0.018880,1,3.011590,-0.290319,-0.691027,-0.661964
359,7585926,3,3,2.0000,2.000000,0.381108,3.916829,2.000000,-0.033947,3.243623,0.790871,0,0.858271,-0.784346,-0.528032,0.325550
360,7633359,3,3,2.0000,2.000000,-4.743103,-2.489013,2.000000,-5.150941,-3.662920,1.242734,1,1.004929,-0.100726,-0.939812,0.326508
361,7826564,3,3,2.0000,2.000000,-0.775004,-2.674830,2.000000,-1.023460,-4.000000,1.348261,1,13.202673,-0.423534,-0.890366,0.166934
362,7850095,3,3,2.0000,2.000000,-3.626445,2.601466,2.000000,-3.655563,2.436076,0.167933,1,1.324855,-0.683362,-0.719022,0.126588
