trace_id,face_id,set_id,x_face_nominal,x_mid_rough,x_span,rough_offset_p0,rough_offset_p1,rough_offset_mid,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,length_yz,length_3d,length_ratio_3d_to_yz,theta_yz_deg,valid_length,valid_x_tolerance,confidence,parent_fracture_id,x_face,normal_x,normal_y,normal_z,rough_length_warning,censoring_class,is_p0_on_boundary,is_p1_on_boundary,distance_p0_to_boundary,distance_p1_to_boundary
61,1,3,-0.03216157,-0.032161571,0.014260330000000002,-0.007130166,0.007130164000000001,-9.999999994736442e-10,-0.039291736,-3.254057,4.75,-0.025031406,-3.2388055,5.8,1.0501107599926065,1.0502075819874652,1.0000922016977136,89.16782368231941,True,True,1.0,3808545,-0.03216157,-0.15658444,-0.98752993,0.016306492,False,0,False,False,1.5155001658517007,0.8397248770828689
62,1,4,0.07642912,0.076429125,0.0022563100000000114,-0.0011281500000000083,0.001128160000000003,4.999999997368221e-09,0.07530097,5.5047626,1.8204808,0.07755728,3.0547626,0.020280946,3.040266355821743,3.040267193073076,1.000000275387494,36.30753237768377,True,True,1.0,3878550,0.07642912,0.28064314,0.56850064,-0.7733346,False,2,True,True,0.0012979667473787938,0.020280946
63,1,4,0.04718884,0.047188842499999994,0.088885295,-0.044442645,0.04444264999999999,2.4999999917452165e-09,0.002746195,0.6547627,7.8681626,0.09163149,-3.7952373,2.193906,7.211080914997664,7.211628703580821,1.000075964836564,51.89490723406763,True,True,1.0,3884933,0.04718884,0.34461397,0.7413616,-0.5758682,False,1,True,False,0.03370257326173253,1.7447163197384161
64,1,4,0.00050672446,0.0005067249999999995,0.127069362,0.06353468154,-0.06353468045999999,5.3999999957699e-10,0.064041406,0.4047627,7.438772,-0.063027956,-4.2452374,5.795577,4.93179386613279,4.93343058740914,1.0003318713881353,19.46214807207795,True,True,1.0,3933153,0.00050672446,0.0027397377,0.3331188,-0.94288087,False,0,False,False,0.4839124193345266,0.11122436856703397
65,1,4,0.047103446,0.0471034472,0.1040640376,0.052032020000000005,-0.0520320176,1.2000000021439305e-09,0.099135466,2.8547628,7.127661,-0.0049285716,-5.4952374,2.5498815,9.522529521646037,9.523098120598249,1.0000597109151428,28.733185584501996,True,True,1.0,3934136,0.047103446,0.17523141,0.47157723,-0.8642389,False,2,True,True,0.0321701664061636,0.029962279355198063
66,1,4,0.052593224,0.052593223499999994,0.044552863,-0.022276432000000002,0.022276430999999992,-5.00000006675716e-10,0.030316792,4.256471,5.9,0.074869655,-0.99523735,4.966851,5.333967346137463,5.334153410548128,1.0000348829302075,10.075436546242287,True,True,1.0,3935807,0.052593224,-0.29180562,0.16491872,-0.9421525,False,1,True,False,0.031343196790480116,2.791883249696334
67,1,4,0.06625422,0.0662542225,0.022606115000000003,-0.011303055,0.011303060000000004,2.4999999986841104e-09,0.054951165,5.5047626,2.625054,0.07755728,3.0547626,0.009919008,3.583494248130286,3.5835655516284666,1.0000198977571173,46.86731212311801,True,True,1.0,3942944,0.06625422,0.088947535,0.72728986,-0.6805423,False,2,True,True,0.01694097695269922,0.009919008
68,1,4,0.040900744,0.040900744,0.061134504000000006,0.030567252000000003,-0.030567252000000003,0.0,0.071467996,5.4547625,1.7015977,0.010333492,3.9047627,0.03065236,2.2791572366266784,2.279977003578563,1.0003596798582874,47.15042931355873,True,True,1.0,3944429,0.040900744,0.22037317,0.711086,-0.66767687,False,2,True,True,0.03554023993029403,0.03065236
69,1,4,-0.03442316,-0.034423161,0.076831838,0.038415918,-0.03841592,-9.999999994736442e-10,0.003992758,-1.9952374,4.5170145,-0.07283908,-5.3452373,3.718448,3.44386523907691,3.444722182738794,1.0002488319380678,13.407832307084846,True,True,1.0,3945818,-0.03442316,0.2939684,0.2149611,-0.9313293,False,1,False,True,2.6247604803360596,0.017239715263053495
70,1,4,-0.035894856,-0.035894856,0.015728347999999996,-0.007864173999999995,0.007864174000000002,0.0,-0.04375903,4.8547626,5.0104275,-0.028030682,3.2047627,3.7327247,2.0868694533026853,2.086928723281813,1.0000284013832461,37.75296055319589,True,True,1.0,3949402,-0.035894856,0.086918645,0.61045116,-0.7872703,False,1,True,False,0.03143624029311781,2.0505615764972043
71,1,4,0.017084291,0.0170842905,0.005759772999999999,0.002879885999999998,-0.002879887000000001,-4.999999997368221e-10,0.019964177,1.875646,3.5,0.014204404,0.34740973,0.5,3.366824334137959,3.3668292608815977,1.0000014633206695,63.00515658540051,True,True,1.0,3964077,0.017084291,0.0145775685,0.89094853,-0.45387024,False,0,False,False,3.352440717485498,0.5
72,1,4,-0.091328986,-0.0913289875,0.008751545,0.0043757710000000005,-0.004375773999999999,-1.4999999992104662e-09,-0.086953215,-4.5452375,5.4168534,-0.09570476,-4.6512423,5.35,0.12532515595282553,0.125630347665232,1.0024351991432698,32.23815011766868,True,True,1.0,3967207,-0.091328986,-0.27636102,0.5257741,-0.8044788,False,1,False,True,0.0694835836605459,0.017033189528771565
73,1,4,0.0016625606,0.0016625600000000004,0.20004164000000002,0.1000208194,-0.1000208206,-5.999999995540822e-10,0.10168338,3.5047626,6.654516,-0.09835826,-5.2452374,4.1180353,9.11022690943933,9.112422894006093,1.0002410460890374,16.16600213433634,True,True,1.0,3995761,0.0016625606,-0.014641017,0.27870187,-0.96026605,False,2,True,True,0.029199704471011535,0.020575907573255964
74,1,4,0.0001530792,0.00015307924999999984,0.014122213500000001,-0.0070611067,0.0070611068,4.999999985441997e-11,-0.0069080275,4.5254173,5.55,0.007214186,-0.14523733,0.015332419,7.24206875864299,7.242082527963,1.0000019012965038,49.83929084483202,True,True,1.0,4000087,0.0001530792,0.03907703,0.76369965,-0.6443879,False,2,True,True,0.013544457620743354,0.015332419
75,1,4,0.05869812,0.05869812,0.06911648,0.03455824,-0.034558240000000004,0.0,0.09325636,3.1047628,0.69189066,0.02413988,0.8547627,0.0073351664,2.3518326202810336,2.3528480107362526,1.0004317443539403,16.922219059287613,True,True,1.0,4002460,0.05869812,0.38612148,0.25744408,-0.885795,False,1,False,True,0.69189066,0.0073351664
76,1,4,-0.015316775,-0.015316775999999999,0.044066535999999996,-0.022033269,0.022033267,-9.999999994736442e-10,-0.037350044,4.7547626,5.1726303,0.006716492,-0.09523733,0.04961792,7.054626507947339,7.0547641368247245,1.0000195090239334,46.568087448012875,True,True,1.0,4003495,-0.015316775,0.29057723,0.6959939,-0.65662575,False,2,True,True,0.026891455734883548,0.04961792
77,1,4,0.058988,0.058988,0.030114460000000003,-0.015057229999999998,0.015057230000000005,0.0,0.04393077,2.0047626,7.0130863,0.07404523,0.19044237,2.25,5.096935255448606,5.097024218005643,1.0000174541273488,69.14752564879065,True,True,1.0,4007496,0.058988,0.3179518,0.88674986,-0.3355314,False,0,False,False,0.5102133722551953,2.25
78,1,4,0.030528164,0.0305281635,0.020760546999999997,0.010380272999999999,-0.010380273999999998,-4.999999997368221e-10,0.040908437,4.162921,6.0,0.02014789,0.75476265,0.042943537,6.863094421763756,6.863125821544912,1.0000045751638003,60.22521105540564,True,True,1.0,4018219,0.030528164,0.43005288,0.7830122,-0.44938445,False,2,True,True,0.030662989477631245,0.042943537
79,1,4,0.02848217,0.02848217075,0.035358678500000004,0.01767934,-0.017679338500000003,7.499999996052331e-10,0.04616151,4.1047626,6.081063,0.0108028315,-2.0452373,5.4485774,6.182437771964015,6.182538883044137,1.000016354564955,5.8718371335818915,True,True,1.0,4022174,0.02848217,0.13425739,0.10055182,-0.9858318,False,1,True,False,0.01726353545288296,1.8648602181470855
80,1,4,0.024164643,0.0241646415,0.097570517,-0.04878526,0.048785257,-1.4999999992104662e-09,-0.024620617,4.6047626,5.370457,0.0729499,-5.195237,0.57600933,10.909936783518436,10.910373074563317,1.0000399902449977,26.06923828653092,True,True,1.0,4029604,0.024164643,0.14469749,0.43594074,-0.88826704,False,2,True,True,0.044857086989997984,0.033737960270412586
81,1,4,-0.03345939,-0.0334593905,0.017252999,-0.008626500000000002,0.008626499,-4.999999997368221e-10,-0.04208589,5.1047626,0.31470633,-0.024832891,4.4047627,0.009090604,0.7638068027836077,0.7640016347842529,1.0002550802112984,23.585790812065227,True,True,1.0,4032274,-0.03345939,0.18901376,0.39661124,-0.8983169,False,2,True,True,0.03670290395340445,0.009090604
82,1,4,-0.0067056445,-0.006705644999999998,0.04932177,-0.024660885499999997,0.0246608845,-4.999999980020986e-10,-0.03136653,3.8047626,3.355534,0.01795524,-0.6452373,0.032419536,5.553880521837503,5.554099520880226,1.000039431716592,36.75117319172671,True,True,1.0,4032961,-0.0067056445,-0.1266457,0.5926918,-0.79541016,False,1,False,True,1.5998266940863533,0.032419536
83,1,4,0.08556631,0.085566314,0.05703094200000001,0.028515475,-0.02851546700000001,3.999999997894577e-09,0.114081785,3.0047626,1.0685434,0.057050843,1.5547627,0.012024249,1.7940826141596073,1.7949888453066158,1.0005051223058827,36.07835146066847,True,True,1.0,4034215,0.08556631,-0.3965517,0.55020046,-0.7348648,False,1,False,True,1.0685434,0.012024249
84,1,4,0.08118227,0.08118227,0.017638920000000002,0.008819460000000001,-0.008819460000000001,0.0,0.09000173,-2.9452374,2.3558896,0.07236281,-5.3952374,1.1785327,2.718210674318238,2.7182679046547964,1.0000210544153545,25.66679065087763,True,True,1.0,4037148,0.08118227,-0.06380547,0.43265045,-0.8993011,False,1,False,True,2.3558896,0.0270750905073699
85,1,4,0.046026867,0.046026867,0.059751466,-0.029875732999999998,0.029875733,0.0,0.016151134,5.4547625,3.2899232,0.0759026,1.8547627,0.006095045,4.872732899674549,4.873099234497477,1.0000751805671417,42.37027438555239,True,True,1.0,4038155,0.046026867,0.35426465,0.6335505,-0.68783015,False,2,True,True,0.005073237014470017,0.006095045
86,1,4,0.1215369,0.12153690750000001,0.047160665000000004,-0.023580325,0.023580340000000005,7.500000009930119e-09,0.097956575,3.5717604,6.6,0.14511724,2.70326,1.5,5.173421782998188,5.173636735713419,1.0000415494278734,80.33557274798109,True,True,1.0,4058786,0.1215369,-0.08405716,0.98220384,-0.1679582,False,1,True,False,0.03352759146428546,1.5
87,1,4,0.068207294,0.068207289,0.054630702,0.027315346000000004,-0.027315356,-4.999999997368221e-09,0.09552264,2.7810884,7.2,0.040891938,-2.297341,3.45,6.31291891051868,6.313155287523456,1.000037443377323,36.442800581284615,True,True,1.0,4059071,0.068207294,0.024319071,0.59366435,-0.8043452,False,1,True,False,0.0029489715572952645,2.9965636353774294
88,1,4,-0.043793224,-0.043793223500000006,0.00047104099999999843,0.00023552099999999548,-0.00023552000000000295,4.999999927979282e-10,-0.043557703,-3.3257308,5.0,-0.044028744,-5.448612,3.2,2.7832758737346603,2.7832759135940983,1.000000014321052,40.29475331736896,True,True,1.0,4065929,-0.043793224,0.15576693,0.6388491,-0.75339794,False,1,False,True,1.319167134882225,0.03093425750593286
89,1,4,0.03622536,0.03622535825,0.0783116635,-0.0391558335,0.03915583,-1.7499999990788773e-09,-0.0029304735,5.3547626,3.5631335,0.07538119,1.2351463,0.5,5.133617174862958,5.134214449620124,1.0001163457922204,36.632583008669485,True,True,1.0,4073654,0.03622536,0.26463872,0.5787467,-0.7713745,False,1,True,False,0.042255894907238994,0.5
90,1,4,0.06243494,0.062434935,0.22192413,-0.11096207,0.11096206,-5.000000004307115e-09,-0.04852713,5.0047626,4.650963,0.173397,1.7464825,1.45,4.567554415376462,4.572942559982716,1.001179656357922,44.49159031786857,True,True,1.0,4075733,0.06243494,-0.016933672,0.7001151,-0.71382916,False,1,True,False,0.03525189657763021,1.45
91,1,4,0.04463233,0.044632329,0.100094462,-0.050047232,0.05004723,-9.999999994736442e-10,-0.005414902,5.267453,0.75,0.09467956,2.5047626,0.010687698,2.8599022581446203,2.8616533381008553,1.0006122866441496,14.98164779380906,True,True,1.0,4078059,0.04463233,0.53043395,0.23709075,-0.81389666,False,2,True,True,0.020408460798155052,0.010687698
92,1,4,0.12267247,0.122672465,0.09970662999999999,-0.049853320000000007,0.049853309999999984,-5.0000000112460086e-09,0.07281915,5.4547625,1.7710899,0.17252578,2.1047628,1.7366648,3.3501765740793576,3.3516599603145987,1.0004427785229943,0.5887593110124385,True,True,1.0,4078466,0.12267247,-0.0037835897,0.010164472,-0.9999412,False,1,True,False,0.04450702583512743,1.7366648
93,1,4,-0.009847567,-0.0098475675,0.073864265,-0.036932133,0.036932132,-4.999999997368221e-10,-0.0467797,-1.7510191,0.65,0.027084565,-2.3452373,0.048672616,0.8453933356488703,0.8486140592775456,1.0038097338751828,45.340699211784084,True,True,1.0,4080215,-0.009847567,0.099248774,0.71338207,-0.6937116,False,1,False,True,0.65,0.048672616
94,1,4,0.027374437,0.027374437,0.027068,0.013533999999999997,-0.013534000000000001,0.0,0.040908437,4.1547627,6.0199194,0.013840437,0.84150624,4.7,3.5664906550036117,3.566593370269744,1.000028800094005,21.721113855595206,True,True,1.0,4095904,0.027374437,-0.38338158,0.34506992,-0.8567061,False,1,True,False,0.022912661973609406,3.09625700398913
95,1,4,0.09406969,0.094069688,0.014354335999999995,0.007177165999999999,-0.007177169999999997,-1.9999999989472883e-09,0.101246856,2.2547626,0.20293497,0.08689252,2.1047628,0.0036169307,0.24945464676056103,0.2498673002864464,1.001654222646257,53.03615772164504,True,True,1.0,4110884,0.09406969,-0.17325246,0.7928829,-0.5842262,False,1,False,True,0.20293497,0.0036169307
96,1,4,0.019111842,0.019111842,0.011042395999999998,0.005521197999999998,-0.005521198,0.0,0.02463304,5.4547625,3.1161597,0.013590644,-3.4952374,3.7470496,8.97220821625992,8.972215011379934,1.0000007573520195,175.9678619060963,True,True,1.0,4114882,0.019111842,0.21282627,-0.06904318,-0.97464764,False,1,True,False,0.043454502264829116,1.7773161085732576
97,1,4,0.021822847,0.021822849499999998,0.097876321,-0.048938157999999995,0.048938163,2.4999999986841104e-09,-0.027115311,5.2676706,4.0,0.07076101,1.8047627,0.0021837372,5.289070428250183,5.2899759705695315,1.0001712101080205,49.10089396448137,True,True,1.0,4114994,0.021822847,-0.078513384,0.7525545,-0.65383285,False,2,True,True,0.03070072904415703,0.0021837372
98,1,4,-0.039932977,-0.0399329765,0.065812207,0.032906104,-0.032906103,4.999999997368221e-10,-0.007026873,1.1547626,4.981936,-0.07283908,-5.3452373,3.7104752,6.623187394747083,6.6235143626723465,1.0000493671559894,11.067839769241118,True,True,1.0,4127457,-0.039932977,0.49205205,0.16221362,-0.85531956,False,1,False,True,2.7086271268404873,0.019000764917256628
99,1,5,0.08161863,0.081618627,0.0018926660000000012,-0.0009463359999999921,0.0009463300000000091,-2.9999999984209325e-09,0.080672294,1.9547627,0.044141907,0.08256496,1.8047627,0.2012807,0.2172385791370789,0.21724682379745958,1.0000379521004668,133.6685202677192,True,True,1.0,4289339,0.08161863,-0.6604444,-0.54777104,-0.51357585,False,1,True,False,0.044141907,0.2012807
100,1,5,0.05459795,0.054597951,0.001256361999999997,0.000628181999999998,-0.000628179999999999,9.999999994736442e-10,0.055226132,-1.2452374,4.6927333,0.05396977,-1.8104044,6.15,1.5630227038715367,1.5630232088050915,1.0000003230494052,111.1976246929499,True,True,1.0,4364750,0.05459795,-0.49230903,-0.811573,-0.31461254,False,0,False,False,2.9292539496869514,1.3714974330625636
101,1,5,0.05790408,0.057904079000000004,0.08524263,0.04262131400000001,-0.04262131599999999,-9.999999925347502e-10,0.100525394,-1.3294339,6.6,0.015282764,-2.2068114,7.45,1.221593744870303,1.2245642422819505,1.0024316573526357,135.90801453649874,True,True,1.0,4441056,0.05790408,-0.7921822,-0.3842134,-0.4741597,False,1,False,True,1.1349937733137436,0.02892933503415037
102,1,5,0.061146136,0.061146135,0.013750589999999993,-0.006875295999999996,0.006875293999999997,-9.999999994736442e-10,0.05427084,1.4547627,0.021180753,0.06802143,0.8137113,0.75,0.9706309248316823,0.9707283198531684,1.0001003419724166,131.33406032443727,True,True,1.0,4579399,0.061146136,-0.9005825,-0.33440918,-0.27770793,False,1,True,False,0.021180753,0.75
103,1,5,0.012712353,0.012712352,0.05308745,0.026543724,-0.026543725999999997,-9.999999994736442e-10,0.039256077,-5.0952373,2.1499095,-0.013831373,-5.4952374,2.653709,0.6432837757943688,0.6454705985153485,1.0033994681713825,128.44841007446715,True,True,1.0,4614872,0.012712353,-0.8280689,-0.3973894,-0.3954536,False,1,False,True,0.4481839352422771,0.025119177483459102
104,1,5,0.050914902,0.0509148995,0.07245518100000001,-0.036227592999999995,0.036227588000000005,-2.4999999986841104e-09,0.014687309,0.50476265,7.8873806,0.08714249,-1.3452374,7.634114,1.8672557820704592,1.8686609935805116,1.0007525543760771,7.795382636462648,True,True,1.0,4654766,0.050914902,-0.7533584,0.059414208,-0.65492064,False,1,True,False,0.02810699388757939,0.1344554458220943
105,1,5,0.013295293,0.013295292,0.094879536,0.047439767,-0.047439769,-9.999999994736442e-10,0.06073506,-4.6078005,1.65,-0.034144476,-5.4952374,3.0215037,1.633574807162286,1.6363278329683435,1.001685276850492,122.90504649438333,True,True,1.0,4693865,0.013295293,-0.771548,-0.5085537,-0.38221315,False,1,False,True,0.8687640884635666,0.007963152345748542
106,1,5,-0.012619217,-0.012619216499999999,0.0015131569999999993,-0.0007565779999999991,0.0007565790000000003,5.000000014715456e-10,-0.013375795,3.6547627,5.742145,-0.011862638,2.7547626,6.129144,0.9796777051668628,0.979678873736245,1.000001192810019,156.73235122797394,True,True,1.0,4695416,-0.012619217,-0.9090069,-0.16522928,-0.3826301,False,0,False,False,0.5771147617769212,0.896432857386061
107,1,5,0.108788304,0.108788304,0.12009651199999999,0.060048255999999994,-0.060048256,0.0,0.16883656,2.273243,1.55,0.048740048,0.24240603,4.45,3.540381165738907,3.5424175319848095,1.0005751827700387,125.0031167842386,True,True,1.0,4763226,0.108788304,-0.67655134,-0.589572,-0.44122908,False,0,False,False,1.55,3.4751357120114124
108,2,1,3.0210805,3.0210806,0.0672676000000001,0.03363389999999988,-0.03363370000000021,9.999999983634211e-08,3.0547144,3.6850386,6.5,2.9874468,3.2031639,3.95,2.5951306761895614,2.596002341391442,1.0003358848977735,79.29897607292907,True,True,1.0,67239,3.0210805,-0.4170901,0.8949807,-0.15825738,False,1,True,False,0.034626819948461444,1.9676691051275406
109,2,1,3.0608342,3.06083415,0.022814700000000077,-0.011407399999999956,0.01140730000000012,-5.000000014021566e-08,3.0494268,-2.3735332,7.4,3.0722415,-3.9952374,5.5866413,2.4327339121168454,2.4328408903377596,1.0000439744849945,48.19342649373729,True,True,1.0,154119,3.0608342,-0.51338965,0.6365079,-0.57557684,False,1,True,False,0.001076092925967507,0.43643349850757396
110,2,1,3.1600595,3.1600596000000003,0.04618999999999973,0.023095099999999924,-0.023094899999999807,1.0000000028043132e-07,3.1831546,-0.0092461975,5.35,3.1369646,0.016692957,4.15,1.2002803171493621,1.2011687457789488,1.0007401842860313,91.23831055472185,True,True,1.0,171406,3.1600595,-0.4563725,0.8890175,0.03704046,False,0,False,False,2.5998646207312563,3.794290550427539
111,2,1,3.0067043,3.0067042500000003,0.06685469999999993,-0.033427399999999885,0.03342730000000005,-4.999999969612645e-08,2.9732769,3.7010899,3.3,3.0401316,4.0047626,1.0470207,2.2733527739780683,2.2743355921820045,1.0004323210261012,97.67647133614406,True,True,1.0,229094,3.0067043,-0.35724393,0.9269041,0.115002714,False,0,False,False,1.7132052019133883,1.0470207
112,2,1,2.9801993,2.9801994499999998,0.25750610000000007,0.1287531999999998,-0.12875290000000028,1.4999999953246856e-07,3.1089525,-0.8357217,3.95,2.8514464,-1.2198225,1.1,2.8757665803330843,2.887272556600407,1.0040010118853213,82.32437038857927,True,True,1.0,249218,2.9801993,-0.15346235,0.98103714,-0.11838666,False,0,False,False,3.776264383892329,1.1
113,2,1,3.083633,3.0836328,0.012500999999999873,0.006250300000000042,-0.006250699999999831,-1.9999999967268423e-07,3.0898833,3.0403564,6.35,3.0773823,2.0394402,4.15,2.4169884648923,2.417020793130137,1.0000133754208207,65.53627303719307,True,True,1.0,277291,3.083633,-0.5705212,0.7489833,-0.3369415,False,0,False,False,0.549427477625235,2.844690214236277
114,2,1,2.9812229,2.9812228999999997,0.00320380000000009,-0.001601900000000267,0.001601899999999823,-4.440892098500626e-16,2.979621,-3.6166327,3.4,2.9828248,-3.982307,0.1,3.320198441912846,3.3201999876535946,1.0000004655567358,83.67682852030487,True,True,1.0,364605,2.9812229,-0.28668755,0.9521726,-0.10572428,False,0,False,False,1.7734881300529972,0.1
115,2,1,2.9085238,2.9085238,0.09520859999999987,0.04760429999999971,-0.047604300000000155,0.0,2.9561281,-0.57570565,2.0,2.8609195,-0.923609,0.05,1.9807919479191203,1.9830787726298675,1.00115450020541,79.88418231674113,True,True,1.0,438300,2.9085238,-0.5827139,0.8044929,-0.1150465,False,1,False,True,2.0,0.05
116,2,1,3.0940194,3.0940193000000002,0.019765199999999705,-0.009882699999999911,0.009882499999999794,-9.999999983634211e-08,3.0841367,-1.7885379,7.0,3.1039019,-1.8557483,6.75,0.2588768778167722,0.2596303160249203,1.0029104113681462,74.9523046047366,True,True,1.0,463451,3.0940194,-0.24153574,0.93226945,-0.26932174,False,0,False,False,0.6164400083940061,0.8119651640929287
117,2,1,3.0413957,3.04139575,0.09522750000000002,0.04761380000000015,-0.04761369999999987,5.000000014021566e-08,3.0890095,-3.4614568,6.35,2.993782,-3.7350023,3.65,2.7138215012358953,2.715491745030078,1.0006154582360787,84.21492367078224,True,True,1.0,681948,3.0413957,-0.19771731,0.9759505,-0.09180709,False,0,False,False,0.3001575327140303,1.594047213675952
118,2,1,3.1544106,3.1544106000000003,0.06193439999999972,-0.03096719999999964,0.030967200000000084,4.440892098500626e-16,3.1234434,-0.43433237,6.25,3.1853778,0.42090315,4.7,1.770290313668826,1.771373383726037,1.0006118036396903,118.88837008553907,True,True,1.0,692657,3.1544106,-0.37629068,0.81750554,0.4359931,False,0,False,False,1.665158673537319,3.2089507727318667
119,2,1,3.1398473,3.1398474,0.03989060000000011,0.019945400000000113,-0.019945199999999996,9.999999983634211e-08,3.1597927,-1.6549712,5.65,3.1199021,-1.2339593,4.2,1.509884439267327,1.5104112949491508,1.0003489377518715,106.19081548208709,True,True,1.0,748325,3.1398473,-0.19491018,0.9404724,0.27842718,False,0,False,False,1.8891667344612801,3.3514659034990153
120,2,2,2.999188,2.9991881,0.07200220000000002,0.036001199999999844,-0.03600100000000017,9.999999983634211e-08,3.0351892,-3.840562,4.25,2.963187,-4.9952374,4.730834,1.2507903960780797,1.2528610983369224,1.0016555149970254,157.3920062829684,True,True,1.0,801498,2.999188,0.87083626,-0.23044606,-0.43421057,False,1,False,True,1.2637960224817781,0.013016612897659291
121,2,2,3.0543952,3.0543951500000004,0.036318300000000026,0.018159100000000095,-0.01815919999999993,-4.999999969612645e-08,3.0725543,-0.83738786,6.9,3.036236,-1.6452373,7.6874366,1.1281299201456687,1.128714372922912,1.0005180722244897,135.7331009771266,True,True,1.0,998760,3.0543952,0.9722485,-0.18550625,-0.14254913,False,1,False,True,0.9777983200032634,0.002702359997103602
122,2,2,2.9660387,2.9660387,0.02092980000000022,0.01046490000000011,-0.01046490000000011,0.0,2.9765036,-4.945237,0.884841,2.9555738,-5.3952374,1.112888,0.5044856729473697,0.5049196478026978,1.0008602322694176,153.12544583369024,True,True,1.0,1144174,2.9660387,0.95938855,-0.16010882,-0.2322472,False,1,False,True,0.36875189361308475,0.01426421006946945
123,2,2,3.1322184,3.1322184,0.061233199999999766,0.03061659999999966,-0.030616600000000105,0.0,3.162835,-1.3164053,5.55,3.1016018,-1.6998075,6.75,1.259760789580641,1.2612480928616228,1.0011806235701912,107.71877632969588,True,True,1.0,1149481,3.1322184,0.8739458,-0.47426295,-0.106270604,False,0,False,False,2.127018952767532,0.880085895895588
124,2,2,3.1175303,3.1175302499999997,0.031586900000000195,0.01579340000000018,-0.015793500000000016,-5.000000014021566e-08,3.1333237,3.8047626,0.018365184,3.1017368,4.054763,0.26208687,0.34914246408427996,0.3505683848815417,1.0040840658010524,44.271403018213995,True,True,1.0,1260465,3.1175303,0.9193668,-0.20925061,0.33313495,False,1,True,False,0.018365184,0.26208687
125,2,2,3.1179154,3.1179153,0.023247999999999713,-0.011624099999999693,0.01162390000000002,-9.999999983634211e-08,3.1062913,2.170298,4.95,3.1295393,2.033279,6.35,1.406689093709409,1.4068811875439229,1.0001365574208068,95.58977667288087,True,True,1.0,1268723,3.1179154,0.8871294,-0.4576479,-0.059663948,False,0,False,False,2.192894843719508,1.0942294087977409
126,2,2,2.9976761,2.9976761,0.02414800000000028,-0.01207400000000014,0.01207400000000014,0.0,2.9856021,4.804763,2.0366855,3.0097501,2.523083,3.65,2.7944314803391137,2.79453581551825,1.000037336817836,144.73689771482543,True,True,1.0,1326357,2.9976761,0.97749555,-0.11540764,-0.17658845,False,0,False,False,0.7233433192132016,2.710875977370534
127,2,2,3.0334427,3.0334427,0.06419660000000027,0.03209829999999991,-0.03209830000000036,0.0,3.065541,2.7547626,1.4936436,3.0013444,5.1547627,4.2532516,3.657244426294749,3.6578078130371434,1.0001540467840606,48.98688217785521,True,True,1.0,1382987,3.0334427,0.8325815,-0.40867165,0.37389234,False,0,False,False,1.4936436,0.05144857624497573
128,2,2,3.1188715,3.11887145,0.07881729999999987,0.039408599999999794,-0.039408700000000074,-5.000000014021566e-08,3.1582801,-1.2452374,4.919721,3.0794628,-2.4452374,4.2320805,1.3830580093547231,1.3853019974068974,1.0016224829594973,29.814164555178053,True,True,1.0,1551279,3.1188715,0.98686814,0.027855774,-0.15910798,False,0,False,False,2.7250692941481622,2.475910215423245
129,2,2,3.021725,3.0217249500000003,0.013114900000000151,0.0065574000000001575,-0.006557499999999994,-4.999999969612645e-08,3.0282824,4.3913884,4.75,3.0151675,4.7047625,5.2867236,0.6215106993027314,0.6216490569041186,1.0002226149952729,59.720841747836005,True,True,1.0,1921881,3.021725,0.9665988,-0.21122919,0.14515156,False,1,False,True,0.5618810360387567,0.006640324229768371
130,2,2,2.9362228,2.93622265,0.024292700000000167,0.012146200000000107,-0.01214650000000006,-1.4999999997655777e-07,2.948369,-4.23365,2.4,2.9240763,-5.2452374,4.1635075,2.0330439666655047,2.0331890973709994,1.0000713859158357,119.83954792481748,True,True,1.0,1950811,2.9362228,0.9529824,-0.26720884,-0.14291224,False,1,False,True,1.297167761082288,0.0029195072721982045
131,2,2,2.9315634,2.93156325,0.021734900000000223,0.010867300000000135,-0.010867600000000088,-1.4999999997655777e-07,2.9424307,-3.4452374,1.5666478,2.9206958,-5.2750196,4.0,3.0445534695061083,3.0446310506463163,1.0000254819437349,126.9416820216388,True,True,1.0,2022311,2.9315634,0.74582595,-0.53532225,-0.3964514,False,1,False,True,1.5666478,0.0235332457237207
132,2,2,3.1087265,3.1087264,0.08142020000000016,0.040710000000000246,-0.04071019999999992,-9.999999983634211e-08,3.1494365,2.2859173,0.05,3.0680163,1.7547626,1.6320863,1.6688685915852632,1.670853561790446,1.0011894107272385,108.55847503472346,True,True,1.0,2134256,3.1087265,0.86598736,-0.48612073,-0.11727116,False,1,True,False,0.05,1.6320863
133,2,2,2.9116485,2.9116485,0.0038920000000000066,0.0019459999999997812,-0.0019460000000002253,0.0,2.9135945,-5.232082,3.6,2.9097025,-5.3452373,3.765841,0.2007669275530458,0.20080464850966456,1.0001878843148049,124.30618624134546,True,True,1.0,2389227,2.9116485,0.937713,-0.29840225,-0.17790568,False,1,False,True,0.15376319066731975,0.006771444860982533
134,2,2,2.9639957,2.96399585,0.21048329999999993,-0.10524149999999999,0.10524179999999994,1.4999999997655777e-07,2.8587542,-1.624792,0.05,3.0692375,1.2415782,7.8,8.263085266620939,8.265765623523748,1.000324377253329,69.70287347268989,True,True,1.0,2451116,2.9639957,0.83035314,-0.52967554,0.17308229,False,2,True,True,0.05,0.002408479618017309
