type,x1,y1,z1,x2,y2,z2
Trace,-25.0,-5.376552315905349,-2.9880009532238376,-25.0,-5.222621003208945,-3.062238979102321
Trace,-25.0,-3.9088299238086703,-0.4358664213265754,-25.0,-4.842870149801834,-2.19552241770311
Trace,-25.0,0.7077638595476177,1.8238128131152846,-25.0,1.1220087022103415,1.204606698906289
Trace,-25.0,0.035825394055564966,3.9581181397218312,-25.0,0.11649325091330603,3.871700118813314
Trace,-25.0,-4.040203567980387,2.174526491535152,-25.0,-3.3647469477596403,0.855943916811334
Trace,-25.0,3.307177088099579,-3.7173871456724754,-25.0,3.348004670333623,-4.0
Trace,-22.0,-4.498249474529634,-1.3447911660064176,-22.0,-4.62783171185074,0.829414130236479
Trace,-22.0,4.004562936470415,-2.816143774009071,-22.0,3.928338808546024,-0.8238989461223167
Trace,-22.0,-4.356057834591875,-3.252227157909613,-22.0,-3.8748488910022907,-1.3195644147544243
Trace,-22.0,-0.3829870187018143,-4.0,-22.0,2.658483665271001,3.262817905596823
Trace,-22.0,1.8066515870465862,-0.7865688248375977,-22.0,1.9989708539652704,3.583092281246768
Trace,-22.0,-4.221393428301995,1.0190007277984017,-22.0,-4.490015530617928,1.6293248829454965
Trace,-22.0,-0.9781108220570579,-4.0,-22.0,-1.7047600893095258,-1.821829980204062
Trace,-22.0,-0.949525137685192,-4.0,-22.0,-1.4913780358372797,-1.0046049920695095
Trace,-22.0,-4.695147457027224,-1.210299013911333,-22.0,-3.572509934498471,0.5381311815184162
Trace,-22.0,-4.793681217861697,-4.0,-22.0,-5.065891743131078,-2.039551334464747
Trace,-22.0,3.2586333332628437,0.590995375281238,-22.0,3.4460764461549105,2.7337810910844933
Trace,-22.0,-2.2219307019515773,2.6437378062438124,-22.0,-0.21357299501792237,1.4629677034193267
Trace,-22.0,1.877227954207091,-1.5979784475093153,-22.0,4.696093505547785,1.3122471203331432
