trace_id,fracture_id,set_id,face_id,face_x_m,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,observed_length_m,censoring_class,radius_m,nx,ny,nz
199,5951119,2,2,1.5000,1.500000,-3.193984,1.708402,1.500000,-3.439347,-1.406094,3.124146,0,1.567336,0.869476,-0.492450,0.038796
200,5972923,2,2,1.5000,1.500000,3.088904,-1.417328,1.500000,3.604698,-3.901387,2.537043,0,1.393527,0.835280,-0.538342,-0.111782
201,6014082,2,2,1.5000,1.500000,-3.280359,-2.721865,1.500000,-4.513649,-2.959842,1.256040,0,3.065922,0.908161,-0.079315,0.411039
202,6203250,2,2,1.5000,1.500000,-1.746908,-3.238759,1.500000,-1.775912,-4.000000,0.761794,1,1.450395,0.955265,-0.295538,0.011260
203,6242203,2,2,1.5000,1.500000,2.928454,3.113500,1.500000,3.372184,1.721602,1.460916,1,1.160982,0.651988,-0.722409,-0.230300
204,6325605,2,2,1.5000,1.500000,-3.105796,2.804498,1.500000,-3.501348,2.693235,0.410902,1,1.608860,0.937986,-0.093871,0.333722
205,6338510,2,2,1.5000,1.500000,3.343616,-1.971938,1.500000,0.888769,-0.046698,3.119747,0,1.570093,0.943106,0.205186,0.261630
206,6358365,2,2,1.5000,1.500000,4.336847,-2.618157,1.500000,5.062686,-3.926936,1.496577,1,1.445952,0.927302,-0.327344,-0.181542
207,6722490,2,2,1.5000,1.500000,5.439877,-0.621380,1.500000,2.742410,-1.978723,3.019720,1,1.593386,0.952056,-0.137511,0.273278
208,7361143,3,2,1.5000,1.500000,-3.809848,-2.792867,1.500000,-3.959025,-3.618362,0.838866,0,1.708175,-0.319804,-0.932382,0.168492
209,7416806,3,2,1.5000,1.500000,2.991841,-3.528183,1.500000,3.127936,-4.000000,0.491053,1,1.052636,-0.679800,-0.704668,-0.203260
210,7481028,3,2,1.5000,1.500000,-1.634777,-3.044997,1.500000,-1.901450,-4.000000,0.991537,1,1.078532,-0.072018,-0.960654,0.268250
211,7535565,3,2,1.5000,1.500000,4.655980,-2.157855,1.500000,4.626581,-3.499634,1.342102,0,1.376095,0.165745,-0.985932,0.021602
212,7633359,3,2,1.5000,1.500000,-4.633254,-2.327073,1.500000,-5.124663,-3.741530,1.497388,1,1.004929,-0.100726,-0.939812,0.326508
213,7776987,3,2,1.5000,1.500000,-0.236726,3.939904,1.500000,-0.676833,2.997529,1.040079,1,1.566985,-0.503656,-0.782750,0.365560
214,7826564,3,2,1.5000,1.500000,-0.614677,-3.088271,1.500000,-0.785617,-4.000000,0.927616,1,13.202673,-0.423534,-0.890366,0.166934
215,7850095,3,2,1.5000,1.500000,-3.080767,3.001766,1.500000,-3.093373,2.930165,0.072702,1,1.324855,-0.683362,-0.719022,0.126588
216,7884370,3,2,1.5000,1.500000,1.494009,2.854115,1.500000,2.424668,0.456225,2.572159,0,1.351972,-0.765527,-0.599812,-0.232797
217,7886919,3,2,1.5000,1.500000,1.613264,-0.698750,1.500000,1.842825,-3.312027,2.623340,0,1.389488,-0.472186,-0.878118,-0.077138
218,7933854,3,2,1.5000,1.500000,2.438136,3.369824,1.500000,3.336681,2.264201,1.424705,1,1.018791,-0.544448,-0.650935,-0.529018
219,7999682,3,2,1.5000,1.500000,-1.513552,-0.505270,1.500000,-1.652632,-1.399712,0.905191,0,0.930322,-0.166390,-0.974351,0.151505
220,8190119,3,2,1.5000,1.500000,-1.474825,-1.018124,1.500000,-1.440162,-1.725092,0.707817,0,1.306534,0.318520,-0.946779,-0.046420
221,8356373,3,2,1.5000,1.500000,0.318366,3.521468,1.500000,2.884991,-2.953880,6.965465,0,3.779806,-0.649907,-0.706536,-0.280049
222,8395765,3,2,1.5000,1.500000,-2.066604,3.550248,1.500000,-2.261096,2.469701,1.097911,1,1.067082,-0.567497,-0.810353,0.145859
223,8512133,3,2,1.5000,1.500000,-1.459494,3.016520,1.500000,-0.456829,0.910302,2.332701,0,1.218681,-0.766323,-0.580080,-0.276147
224,8523310,3,2,1.5000,1.500000,0.296968,3.934442,1.500000,0.767792,1.735957,2.248335,1,1.494171,0.049537,-0.976627,-0.209153
225,8534037,3,2,1.5000,1.500000,0.749343,1.196687,1.500000,1.391919,-0.426092,1.745369,0,0.938926,-0.283274,-0.891678,-0.353080
226,8572632,3,2,1.5000,1.500000,-1.356739,-1.840408,1.500000,-3.203276,-2.889164,2.123579,0,1.083571,-0.909571,-0.205224,0.361335
227,8589677,3,2,1.5000,1.500000,0.615045,3.905604,1.500000,0.571616,2.666699,1.239667,1,2.468194,-0.045020,-0.998373,0.034997
228,8674529,3,2,1.5000,1.500000,3.417115,2.586493,1.500000,4.996030,0.591060,2.544548,0,1.338075,-0.307719,-0.746148,-0.590400
229,8729640,3,2,1.5000,1.500000,2.260881,0.041403,1.500000,4.081572,-3.066195,3.601678,0,2.454092,-0.352489,-0.807440,-0.473066
230,8832613,3,2,1.5000,1.500000,2.507796,3.051658,1.500000,1.703191,-0.555812,3.696110,0,2.363868,-0.240285,-0.947423,0.211312
231,8852008,3,2,1.5000,1.500000,-1.029794,-1.176146,1.500000,-2.236557,-3.126158,2.293212,0,1.437504,-0.285561,-0.814933,0.504321
232,8895245,3,2,1.5000,1.500000,-1.164656,0.275640,1.500000,-0.775834,-0.641948,0.996570,0,0.901787,-0.340867,-0.865604,-0.366795
233,8936231,3,2,1.5000,1.500000,-1.161853,2.887112,1.500000,-1.997347,0.723735,2.319105,0,1.249325,-0.379715,-0.862983,0.333283
234,9189247,3,2,1.5000,1.500000,-4.236290,-3.302818,1.500000,-4.217649,-4.000000,0.697431,1,1.344463,-0.733224,-0.679745,-0.018175
235,9207156,3,2,1.5000,1.500000,-1.791067,1.502649,1.500000,-1.924387,0.346148,1.164160,0,0.927889,-0.234053,-0.965828,0.111340
236,9392296,3,2,1.5000,1.500000,1.839995,3.636079,1.500000,0.870002,1.278825,2.549026,1,2.203207,-0.550924,-0.771769,0.317577
237,9393320,3,2,1.5000,1.500000,-2.328466,3.423082,1.500000,-2.359327,3.379256,0.053601,1,1.973861,-0.708283,-0.577187,0.406436
238,9488131,3,2,1.5000,1.500000,-2.407334,1.254743,1.500000,-3.077057,0.359485,1.118041,0,1.200151,-0.492553,-0.696868,0.521312
239,9508484,4,2,1.5000,1.500000,-5.464604,-0.730565,1.500000,-0.182163,3.944851,7.054339,2,17.460003,-0.129226,0.657214,-0.742543
240,9508916,4,2,1.5000,1.500000,-0.028917,-4.000000,1.500000,5.501481,-0.941474,6.319800,2,17.468466,-0.063114,0.482994,-0.873346
241,9510405,4,2,1.5000,1.500000,-2.764462,-1.504789,1.500000,-0.027868,0.212171,3.230619,0,1.771004,-0.024211,0.531309,-0.846832
242,9529147,4,2,1.5000,1.500000,-2.588050,-4.000000,1.500000,4.874589,1.037608,9.003803,2,16.603292,0.371107,0.519544,-0.769645
243,9550739,4,2,1.5000,1.500000,3.162132,1.225292,1.500000,4.303116,1.896270,1.323653,1,10.762087,0.368800,0.471181,-0.801233
244,9575885,4,2,1.5000,1.500000,-3.737691,2.494694,1.500000,-2.789185,3.199347,1.181609,2,22.393486,-0.041039,0.595848,-0.802048
245,9576857,4,2,1.5000,1.500000,-5.516147,-1.255547,1.500000,-0.235525,1.380175,5.901864,1,13.524506,-0.148879,0.441614,-0.884767
246,9635444,4,2,1.5000,1.500000,-5.391967,-0.409836,1.500000,-0.161501,3.946724,6.807157,2,11.624279,-0.399210,0.586787,-0.704494
247,9649394,4,2,1.5000,1.500000,-2.463717,-4.000000,1.500000,3.156996,2.945845,8.935166,2,14.220042,0.066313,0.775649,-0.627671
248,9658563,4,2,1.5000,1.500000,-5.435154,-0.600526,1.500000,-4.819923,-0.773300,0.639030,1,19.190580,-0.156935,-0.267019,-0.950827
249,9666992,4,2,1.5000,1.500000,-5.149249,0.398838,1.500000,0.364657,3.480547,6.316652,1,10.473537,0.029708,0.487655,-0.872531
250,9691989,4,2,1.5000,1.500000,0.730311,-4.000000,1.500000,4.726605,-2.459877,4.282797,1,6.400978,-0.181076,0.353662,-0.917679
251,9708566,4,2,1.5000,1.500000,1.378280,3.452732,1.500000,1.850847,3.633061,0.505805,1,12.747355,0.033625,0.356317,-0.933760
252,9716367,4,2,1.5000,1.500000,-5.237684,-3.403427,1.500000,2.154918,3.507361,10.119761,2,23.230341,-0.046025,0.682177,-0.729737
253,9728802,4,2,1.5000,1.500000,2.875622,-4.000000,1.500000,5.502151,-2.209653,3.178679,2,7.514901,0.423503,0.510233,-0.748537
254,9750378,4,2,1.5000,1.500000,0.285009,-4.000000,1.500000,0.638236,-3.540052,0.579932,1,10.491266,0.712322,0.556644,-0.427487
255,9755797,4,2,1.5000,1.500000,-1.450269,0.407332,1.500000,1.335637,3.776342,4.371670,1,13.648430,0.050383,0.769667,-0.636454
256,9758633,4,2,1.5000,1.500000,2.571376,0.179627,1.500000,4.833278,1.101171,2.442426,1,7.520791,-0.123449,0.374421,-0.919005
257,9772515,4,2,1.5000,1.500000,-5.259395,-1.444517,1.500000,-2.141721,-0.445944,3.273688,0,1.688548,0.161770,0.301012,-0.939799
258,9786651,4,2,1.5000,1.500000,-3.362564,-4.000000,1.500000,4.068470,0.604311,8.741851,1,6.920470,0.052675,0.525966,-0.848873
259,9789910,4,2,1.5000,1.500000,-1.397395,-4.000000,1.500000,4.380413,1.797962,8.185318,2,8.042869,0.211645,0.692291,-0.689884
260,9790703,4,2,1.5000,1.500000,0.878350,-4.000000,1.500000,1.357576,0.283641,4.310364,1,24.859388,-0.378227,0.919974,-0.102921
261,9802243,4,2,1.5000,1.500000,-2.032832,-4.000000,1.500000,4.314789,1.883917,8.655216,2,26.663315,-0.155407,0.671552,-0.724477
262,9817059,4,2,1.5000,1.500000,-1.533245,-3.479388,1.500000,4.143983,2.064690,7.935220,1,6.264262,0.040003,0.698108,-0.714874
263,10083787,5,2,1.5000,1.500000,-3.670480,1.092168,1.500000,-3.068389,0.559190,0.804102,0,0.636984,-0.672423,-0.490601,-0.554219
264,10208926,5,2,1.5000,1.500000,-2.839244,0.542469,1.500000,-0.366167,-1.699800,3.338245,0,1.771260,-0.759442,-0.436985,-0.481966
265,10224950,5,2,1.5000,1.500000,-0.845643,-0.886160,1.500000,-0.286526,-1.778877,1.053354,0,0.541721,-0.605317,-0.674596,-0.422505
266,10390818,5,2,1.5000,1.500000,-0.645960,2.759402,1.500000,-0.022457,2.142993,0.876765,0,0.634749,-0.843989,-0.377088,-0.381428
267,10455725,5,2,1.5000,1.500000,3.033513,-0.025211,1.500000,4.025798,-0.521310,1.109388,0,0.555321,-0.612515,-0.353479,-0.707020
268,11290157,5,2,1.5000,1.500000,3.534927,-0.365534,1.500000,4.050157,-1.322403,1.086767,0,0.559511,-0.717720,-0.613102,-0.330127
269,11475465,5,2,1.5000,1.500000,-0.557025,2.926086,1.500000,-0.121275,2.520376,0.595381,0,2.157839,-0.488044,-0.594764,-0.638802
270,11483711,5,2,1.5000,1.500000,2.141890,2.482661,1.500000,2.526784,2.136258,0.517822,0,0.655145,-0.786504,-0.413142,-0.459048
271,11902801,5,2,1.5000,1.500000,2.815272,-0.919593,1.500000,3.307238,-1.491681,0.754530,0,0.515453,-0.836687,-0.415254,-0.357097
272,11917400,5,2,1.5000,1.500000,0.203724,-1.224240,1.500000,0.682387,-1.537060,0.571816,0,0.623210,-0.434903,-0.492618,-0.753782
273,11987196,5,2,1.5000,1.500000,-1.034945,-3.922169,1.500000,-0.943156,-4.000000,0.120345,1,0.730213,-0.889888,-0.295025,-0.347938
274,12267606,5,2,1.5000,1.500000,1.428747,-2.759104,1.500000,2.255062,-3.810866,1.337535,0,0.734597,-0.856166,-0.406304,-0.319212
275,12374920,5,2,1.5000,1.500000,-4.373065,-0.919293,1.500000,-3.432082,-1.259792,1.000694,0,0.633933,-0.785548,-0.210555,-0.581878
276,12509489,5,2,1.5000,1.500000,-5.258971,0.138431,1.500000,-4.551316,-0.336269,0.852124,1,1.595221,-0.913024,-0.227235,-0.338749
277,13333014,5,2,1.5000,1.500000,3.952076,-3.880779,1.500000,4.076028,-4.000000,0.171982,1,0.634895,-0.559609,-0.574510,-0.597307
278,13494883,5,2,1.5000,1.500000,-0.279049,1.982235,1.500000,0.102273,0.818429,1.224684,0,0.729969,-0.499273,-0.823375,-0.269779
279,13523740,5,2,1.5000,1.500000,2.991429,1.756032,1.500000,3.118596,0.635595,1.127630,0,0.872021,-0.949450,-0.311915,-0.035401
280,13698426,5,2,1.5000,1.500000,2.712250,-0.067589,1.500000,4.507481,-1.047111,2.045071,0,1.331996,-0.752981,-0.315180,-0.577651
281,13729893,5,2,1.5000,1.500000,-4.845285,1.082697,1.500000,-4.316969,0.760653,0.618732,1,0.719380,-0.701022,-0.371182,-0.608927
282,14012199,5,2,1.5000,1.500000,-0.168433,0.980951,1.500000,1.135948,1.093009,1.309185,0,0.762364,-0.642310,0.065602,-0.763632
283,14200067,5,2,1.5000,1.500000,2.087096,-2.182323,1.500000,2.511216,-3.721491,1.596533,0,0.812059,-0.807885,-0.568165,-0.156559
284,14637476,5,2,1.5000,1.500000,-2.290486,-1.365101,1.500000,-1.151906,-2.387676,1.530368,0,0.891254,-0.708421,-0.471602,-0.525102
285,14853970,5,2,1.5000,1.500000,-1.432008,-2.186169,1.500000,-0.733171,-2.956725,1.040255,0,0.520507,-0.752991,-0.487428,-0.442061
286,15011860,5,2,1.5000,1.500000,-4.884076,-0.871409,1.500000,-4.163178,-1.281676,0.829465,0,0.662447,-0.714862,-0.345868,-0.607740
287,15067613,5,2,1.5000,1.500000,-2.200593,-0.589959,1.500000,-2.231364,-1.699389,1.109857,0,0.576129,-0.809427,-0.586995,0.016281
288,15091311,5,2,1.5000,1.500000,4.268756,-2.907782,1.500000,4.668723,-3.793105,0.971479,0,0.572862,-0.857266,-0.469212,-0.211978
289,15109976,5,2,1.5000,1.500000,-4.812507,-0.867054,1.500000,-3.935902,-1.419338,1.036076,0,0.519479,-0.492290,-0.463986,-0.736456
290,15218455,5,2,1.5000,1.500000,-4.344090,0.243597,1.500000,-3.566460,-0.439267,1.034897,0,0.603386,-0.592135,-0.531722,-0.605514
291,15684524,5,2,1.5000,1.500000,-1.481553,-0.430999,1.500000,-0.349510,-1.278680,1.414243,0,0.835510,-0.688971,-0.434430,-0.580163
292,15795844,5,2,1.5000,1.500000,1.547040,-2.533166,1.500000,1.848894,-3.548287,1.059050,0,0.563541,-0.887406,-0.441867,-0.131392
293,16000525,5,2,1.5000,1.500000,0.460617,1.265196,1.500000,1.739433,-0.026488,1.817641,0,0.942709,-0.728568,-0.486768,-0.481919
294,16039914,5,2,1.5000,1.500000,-4.784380,0.890847,1.500000,-3.511514,-0.347379,1.775779,0,0.990780,-0.724046,-0.480954,-0.494410
295,16092457,5,2,1.5000,1.500000,-0.326753,-0.761372,1.500000,0.385387,-1.468766,1.003768,0,0.501884,-0.816371,-0.407006,-0.409737
296,16095246,5,2,1.5000,1.500000,0.248270,-2.138096,1.500000,0.615020,-2.912658,0.857001,0,0.693307,-0.827299,-0.507723,-0.240404
297,16141575,5,2,1.5000,1.500000,0.036259,-2.824476,1.500000,1.052092,-3.308598,1.125296,0,0.574043,-0.869104,-0.212798,-0.446515
298,16262005,5,2,1.5000,1.500000,1.423904,-2.692138,1.500000,2.340920,-3.241150,1.068799,0,0.535404,-0.735989,-0.347752,-0.580851
299,16940957,5,2,1.5000,1.500000,2.531669,-2.439391,1.500000,3.695695,-3.793239,1.785458,0,0.981037,-0.851498,-0.397602,-0.341854
300,16953256,5,2,1.5000,1.500000,5.394372,-0.854458,1.500000,5.501629,-0.944646,0.140136,1,0.542561,-0.762418,-0.416450,-0.495266
301,17167885,5,2,1.5000,1.500000,3.915497,1.376498,1.500000,4.313614,1.020339,0.534178,0,0.644721,-0.516717,-0.570835,-0.638084
302,17795350,5,2,1.5000,1.500000,-1.966860,3.598686,1.500000,-1.517384,2.428641,1.253409,1,0.669934,-0.933733,-0.334163,-0.128370
303,18038714,5,2,1.5000,1.500000,1.079193,-1.341427,1.500000,2.051164,-1.776152,1.064760,0,0.570912,-0.847998,-0.216391,-0.483812
304,18390853,5,2,1.5000,1.500000,2.461963,3.023744,1.500000,2.867933,2.201137,0.917330,0,0.703921,-0.871213,-0.440215,-0.217253
305,31633,1,3,3.0000,3.000000,-2.498362,1.967485,3.000000,-2.105355,3.105246,1.203725,0,0.627531,-0.338562,0.889380,-0.307211
306,190710,1,3,3.0000,3.000000,-3.484867,-2.085855,3.000000,-3.142401,-1.128376,1.016882,0,0.512513,-0.609283,0.746631,-0.267052
307,218440,1,3,3.0000,3.000000,3.419428,-3.286400,3.000000,3.359403,-1.993178,1.294614,0,0.662622,0.133727,0.989952,0.045949
308,269839,1,3,3.0000,3.000000,-3.783856,-4.000000,3.000000,-3.502943,-3.499465,0.573975,1,0.724107,0.087382,0.868714,-0.487545
309,467840,1,3,3.0000,3.000000,3.327706,-4.000000,3.000000,3.296887,-2.083078,1.917170,1,3.092469,-0.377971,0.925698,0.014883
310,588633,1,3,3.0000,3.000000,-1.878357,3.342492,3.000000,-1.771750,3.655058,0.330247,1,1.143456,-0.244170,0.917816,-0.313040
311,775361,1,3,3.0000,3.000000,2.992679,-4.000000,3.000000,3.018028,-3.643294,0.357606,1,0.641045,-0.384368,0.920858,-0.065439
312,872367,1,3,3.0000,3.000000,1.971598,-4.000000,3.000000,1.872051,-2.978698,1.026142,1,0.888228,-0.371056,0.924231,0.090085
313,1131792,1,3,3.0000,3.000000,0.761064,-0.364408,3.000000,0.617489,1.044155,1.415861,0,0.708223,-0.735792,0.673717,0.068672
314,1327827,1,3,3.0000,3.000000,-1.279069,-4.000000,3.000000,-0.983246,-3.019355,1.024293,1,0.672202,-0.637629,0.737518,-0.222480
315,1586546,1,3,3.0000,3.000000,-3.707256,-3.623545,3.000000,-3.958508,-1.826817,1.814210,0,1.137436,-0.319220,0.938549,0.131245
316,1825189,1,3,3.0000,3.000000,-4.152132,0.333436,3.000000,-4.207823,1.324851,0.992978,0,0.509843,-0.041397,0.997570,0.056037
317,1880564,1,3,3.0000,3.000000,4.715028,-0.759744,3.000000,4.500981,0.092062,0.878288,0,0.504551,-0.196539,0.950932,0.238957
318,2207323,1,3,3.0000,3.000000,-0.351918,-4.000000,3.000000,-0.321393,-3.761156,0.240786,1,0.507912,-0.350552,0.928987,-0.118728
319,2218697,1,3,3.0000,3.000000,-1.342268,-3.601513,3.000000,-0.390255,-2.575629,1.399560,0,0.872887,-0.361077,0.683553,-0.634333
320,2474786,1,3,3.0000,3.000000,3.173864,-0.944982,3.000000,4.263151,1.938568,3.082435,1,4.754917,-0.128120,0.927768,-0.350473
321,2507425,1,3,3.0000,3.000000,1.270435,-0.206770,3.000000,1.323371,0.695894,0.904214,0,0.573778,-0.358941,0.931759,-0.054642
322,2641030,1,3,3.0000,3.000000,-0.383017,-3.246801,3.000000,-0.536561,-2.069257,1.187512,0,0.662773,-0.363860,0.923635,0.120436
323,2760034,1,3,3.0000,3.000000,-4.717129,-1.703693,3.000000,-3.667657,0.635446,2.563779,0,1.295233,-0.215358,0.890971,-0.399741
324,2824256,1,3,3.0000,3.000000,0.890329,-4.000000,3.000000,1.207475,-3.286923,0.780423,1,0.596049,-0.211962,0.892945,-0.397142
325,2918263,1,3,3.0000,3.000000,-4.655385,-4.000000,3.000000,-4.109128,-1.326961,2.728284,1,1.807055,-0.124206,0.972164,-0.198669
326,2961707,1,3,3.0000,3.000000,3.801813,1.252664,3.000000,4.244149,1.958679,0.833138,1,0.746520,-0.460364,0.752278,-0.471321
327,3176273,1,3,3.0000,3.000000,-0.998587,1.838143,3.000000,-0.696081,2.914446,1.118006,0,0.562049,-0.085269,0.959192,-0.269591
328,3334219,1,3,3.0000,3.000000,2.066532,-0.801789,3.000000,1.368396,1.456449,2.363691,0,1.478916,-0.163679,0.942502,0.291375
329,3344202,1,3,3.0000,3.000000,-4.117376,-2.520835,3.000000,-4.567480,-1.456767,1.155351,0,0.587909,-0.052311,0.919731,0.389049
330,3378978,1,3,3.0000,3.000000,3.468097,-4.000000,3.000000,3.872853,-2.066607,1.975306,1,4.259476,-0.392881,0.900077,-0.188431
331,3401075,1,3,3.0000,3.000000,-4.759791,-3.394034,3.000000,-5.357717,-2.440575,1.125432,0,0.664183,0.191404,0.831530,0.521462
332,3507406,1,3,3.0000,3.000000,-5.401995,-1.991270,3.000000,-5.441528,-0.628673,1.363170,1,0.933641,-0.357365,0.933572,0.027086
333,3515395,1,3,3.0000,3.000000,0.285096,-4.000000,3.000000,0.340873,-3.849713,0.160303,1,1.703407,-0.057227,0.935980,-0.347372
334,3538630,1,3,3.0000,3.000000,1.026206,2.845590,3.000000,0.923780,3.792390,0.952324,0,0.529409,0.052786,0.992813,0.107404
335,3712678,1,3,3.0000,3.000000,-3.342254,0.176111,3.000000,-3.404114,0.939882,0.766272,0,0.573676,-0.478689,0.875119,0.070878
336,3764268,1,3,3.0000,3.000000,-1.991360,-2.182515,3.000000,-1.980855,-1.162375,1.020194,0,0.772025,-0.407844,0.913003,-0.009402
337,3784075,1,3,3.0000,3.000000,-3.287903,-2.324150,3.000000,-2.786617,0.263359,2.635620,0,1.432768,-0.118420,0.974838,-0.188858
338,3808456,1,3,3.0000,3.000000,4.013263,0.503738,3.000000,4.588725,1.477447,1.131046,1,1.593057,-0.428636,0.777797,-0.459678
339,3966126,1,3,3.0000,3.000000,1.838467,-4.000000,3.000000,1.869318,-3.956428,0.053388,1,0.967089,-0.304698,0.777324,-0.550388
340,3991113,1,3,3.0000,3.000000,-2.686997,2.632453,3.000000,-2.474160,3.336782,0.735784,0,0.506427,-0.261043,0.924058,-0.279236
341,4184167,1,3,3.0000,3.000000,-2.260129,-0.556474,3.000000,-2.067954,0.443276,1.018053,0,0.648395,-0.529074,0.833320,-0.160183
342,4227764,1,3,3.0000,3.000000,-4.204119,-2.648597,3.000000,-4.404792,0.605973,3.260750,0,1.876557,-0.316244,0.946880,0.058384
343,4311025,1,3,3.0000,3.000000,-4.282395,-3.825195,3.000000,-3.932835,-0.594584,3.249467,0,2.154213,-0.687293,0.722165,-0.078140
344,4334829,1,3,3.0000,3.000000,2.594161,-1.607261,3.000000,2.695282,-1.301574,0.321978,0,0.675632,-0.089421,0.945599,-0.312804
345,4426062,1,3,3.0000,3.000000,3.273886,-3.776263,3.000000,2.979055,-2.607690,1.205192,0,0.603487,-0.122722,0.962286,0.242785
346,4500450,1,3,3.0000,3.000000,3.585658,-0.224013,3.000000,3.955466,0.778376,1.068430,0,0.545744,0.232724,0.912429,-0.336620
347,4671552,1,3,3.0000,3.000000,-0.306112,-4.000000,3.000000,-0.178193,-3.386797,0.626403,1,0.560142,-0.671150,0.725699,-0.151387
348,4735160,1,3,3.0000,3.000000,-3.015531,-1.460226,3.000000,-2.321300,1.022471,2.577934,0,1.289346,-0.465529,0.852337,-0.238337
349,4885247,1,3,3.0000,3.000000,-2.704473,-2.009447,3.000000,-2.715599,-1.452811,0.556748,0,0.533725,-0.106048,0.994162,0.019871
350,4973813,1,3,3.0000,3.000000,-0.881006,-2.255419,3.000000,-0.730028,-0.165666,2.095199,0,1.121696,-0.598733,0.798867,-0.057716
351,5042088,1,3,3.0000,3.000000,-1.100650,0.001208,3.000000,-0.975490,0.885207,0.892815,0,0.621362,-0.314968,0.939730,-0.133051
352,5675389,2,3,3.0000,3.000000,-2.859394,-3.485141,3.000000,-1.443626,-4.000000,1.506479,1,1.490476,0.968574,-0.085006,-0.233750
353,5729509,2,3,3.0000,3.000000,-2.892246,0.825704,3.000000,1.522207,-4.000000,6.540246,1,5.661396,0.904026,-0.315413,-0.288533
354,5810012,2,3,3.0000,3.000000,-4.072177,-0.322461,3.000000,-5.343604,-0.196292,1.277672,1,1.210866,0.949527,0.030976,0.312153
355,6100073,2,3,3.0000,3.000000,2.255288,-0.731273,3.000000,-0.266462,-4.000000,4.128413,1,2.413102,0.905710,-0.335627,0.258928
356,6872641,2,3,3.0000,3.000000,1.892074,-0.079124,3.000000,1.821819,-2.414795,2.336728,0,1.217221,0.822179,-0.568972,0.017114
357,7057205,2,3,3.0000,3.000000,3.905137,-2.328567,3.000000,4.441120,-2.889658,0.775952,0,1.216571,0.726207,-0.497114,-0.474869
358,7059008,2,3,3.0000,3.000000,-0.312722,0.180900,3.000000,-1.463967,2.569805,2.651835,0,1.414378,0.917439,0.358427,0.172731
359,7099856,2,3,3.0000,3.000000,-3.279148,2.856237,3.000000,-2.452726,1.893132,1.269072,1,1.211350,0.879369,-0.361346,-0.310064
360,7169771,2,3,3.0000,3.000000,2.197269,3.486794,3.000000,0.513637,1.803531,2.380755,1,2.041795,0.932234,-0.255843,0.255899
361,7228011,2,3,3.0000,3.000000,-2.669479,-4.000000,3.000000,0.654691,-1.892391,3.936003,1,2.330030,0.994482,0.056173,-0.088597
362,7243460,2,3,3.0000,3.000000,1.258682,-3.114065,3.000000,1.274457,-4.000000,0.886075,1,1.768672,0.879871,-0.475137,-0.008461
363,7405610,3,3,3.0000,3.000000,2.639138,3.272213,3.000000,3.726633,0.448069,3.026290,1,2.752051,-0.701224,-0.665319,-0.256195
364,7441216,3,3,3.0000,3.000000,4.839257,-0.753121,3.000000,5.526170,-1.470193,0.992997,1,3.011590,-0.290319,-0.691027,-0.661964
365,7495247,3,3,3.0000,3.000000,1.614435,3.698808,3.000000,0.431390,0.524779,3.387338,1,7.689922,-0.671068,-0.694708,0.258936
366,7735014,3,3,3.0000,3.000000,3.082578,-1.989457,3.000000,2.805211,-2.969918,1.018938,0,1.094747,-0.509007,-0.828258,0.234309
367,7810845,3,3,3.0000,3.000000,2.060333,-0.517650,3.000000,2.013807,-1.909531,1.392658,0,0.863498,-0.355668,-0.934091,0.031224
368,7826564,3,3,3.0000,3.000000,-1.116608,-1.959691,3.000000,-1.499145,-4.000000,2.075861,1,13.202673,-0.423534,-0.890366,0.166934
369,7861519,3,3,3.0000,3.000000,-3.070278,-3.668535,3.000000,-3.079375,-4.000000,0.331590,1,0.898069,-0.362985,-0.931444,0.025564
370,7886919,3,3,3.0000,3.000000,0.873323,-1.457440,3.000000,0.981944,-2.693960,1.241281,0,1.389488,-0.472186,-0.878118,-0.077138
371,7897893,3,3,3.0000,3.000000,-1.824300,3.640444,3.000000,-1.735969,3.146408,0.501870,1,1.107822,-0.820429,-0.562823,-0.100629
372,7954926,3,3,3.0000,3.000000,-2.143662,-3.774242,3.000000,-2.187496,-4.000000,0.229974,1,0.873524,-0.638318,-0.755661,0.146721
373,7995474,3,3,3.0000,3.000000,1.436614,1.364479,3.000000,1.088002,-0.387612,1.786436,0,0.895743,-0.596777,-0.786981,0.156585
374,8119326,3,3,3.0000,3.000000,1.634477,-3.206725,3.000000,1.546005,-3.674926,0.476486,0,1.201907,0.167575,-0.968716,0.183051
375,8143501,3,3,3.0000,3.000000,-5.289992,-1.591143,3.000000,-3.503829,-3.854703,2.883415,0,1.452934,0.003162,-0.785024,-0.619458
376,8289258,3,3,3.0000,3.000000,-3.753339,2.116955,3.000000,-2.955278,-1.046833,3.262890,0,2.075227,-0.089816,-0.965708,-0.243599
377,8290396,3,3,3.0000,3.000000,-0.321333,-0.795121,3.000000,-0.282961,-1.466535,0.672509,0,0.901079,-0.430563,-0.901090,-0.051498
378,8330454,3,3,3.0000,3.000000,-2.859836,-3.232871,3.000000,-2.849813,-4.000000,0.767194,1,0.915892,-0.553806,-0.832575,-0.010878
379,8356373,3,3,3.0000,3.000000,-0.971056,3.293517,3.000000,1.789546,-3.671216,7.491891,0,3.779806,-0.649907,-0.706536,-0.280049
380,8452521,3,3,3.0000,3.000000,0.323027,2.478095,3.000000,1.418386,0.583564,2.188392,0,1.106018,-0.411627,-0.788975,-0.456160
