joint_set,r_min_m,r_max_m,d_min_m,d_max_m,alpha_pdf_exponent,rho,n_traces,detection_limit_m,R50_m,R80_m,R90_m,R95_m,expected_R_m,loglik,warnings
1,1.0,250.0,2.0,500.0,1.0104878861629343,,2,0.1,15.191994845474238,80.744762869369,141.8404062222335,188.22924607950912,44.25729771812284,-0.002897092561367512,Trace sample size is very small; alpha estimate may be unstable.
2,1.0,250.0,2.0,500.0,1.0105476964822893,,3,0.1,15.188534046152355,80.73271139188745,141.82840326419299,188.22080583392824,44.25253243323069,-0.012037306954301353,Trace sample size is very small; alpha estimate may be unstable.
