trace_id,face_id,set_id,x_face_nominal,x_mid_rough,x_span,rough_offset_p0,rough_offset_p1,rough_offset_mid,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,length_yz,length_3d,length_ratio_3d_to_yz,theta_yz_deg,valid_length,valid_x_tolerance,confidence,parent_fracture_id,dx,x_face,normal_x,normal_y,normal_z,rough_length_warning,censoring_class,is_p0_on_boundary,is_p1_on_boundary,distance_p0_to_boundary,distance_p1_to_boundary
70,1,4,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-3.2244699449311653,0.0,6.0,-0.5469398498535156,2.75345230102539,3.84065970688221,3.84065970688221,1.0,45.80091193820048,True,True,1.0,4080215,0.0,6.0,0.0992487743496894,0.7133820652961731,-0.6937115788459778,False,1,True,False,0.0,2.75345230102539
71,1,4,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-2.775408744812012,4.341655731201172,6.0,0.1993947029113769,5.011055946350098,3.0491887774666213,3.0491887774666213,1.0,12.681656468605423,True,True,1.0,4113548,0.0,6.0,-0.1533662378787994,0.2169366031885147,-0.9640629291534424,False,0,False,False,2.1393585476294064,2.9202551423216594
72,1,4,6.0,6.0,0.0,0.0,0.0,0.0,6.0,2.421173658598762,0.0,6.0,5.422653082277598,3.454669688868531,4.576420150068657,4.576420150068657,1.0,49.01529874315335,True,True,1.0,4114994,0.0,6.0,-0.0785133838653564,0.7525544762611389,-0.6538328528404236,False,2,True,True,4.440892098500626e-16,8.881784197001252e-16
73,1,4,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-5.052901929801518,0.0437953929826862,6.0,0.7524223327636719,3.965410232543945,7.005772815571109,7.005772815571109,1.0,34.039827971439045,True,True,1.0,4140642,0.0,6.0,-0.3118210136890411,0.5318594574928284,-0.7873329520225525,False,1,True,False,0.0,3.798790510477524
74,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-1.492722988128662,6.396890640258789,6.0,0.4250185489654541,5.772910118103027,2.016701340091259,2.016701340091259,1.0,161.97653235866872,True,True,1.0,4362767,0.0,6.0,-0.8005918264389038,-0.1853995770215988,-0.5698067545890808,False,0,False,False,1.2869262536981574,2.141140740505661
75,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-2.1562695503234863,4.829864501953125,6.0,-0.8683995008468628,3.2494728565216064,2.0386875722603164,2.0386875722603164,1.0,129.17678497524275,True,True,1.0,4444702,0.0,6.0,-0.7938519716262817,-0.4714079797267914,-0.3841530680656433,False,0,False,False,2.292852273520512,3.2494728565216064
76,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-2.508026599884033,7.221433162689209,6.0,-0.9551343072211156,7.874770781127418,1.6847327729578963,1.6847327729578963,1.0,22.817613458923592,True,True,1.0,4480390,0.0,6.0,-0.9102508425712584,0.1605709046125412,-0.38165482878685,False,1,False,True,0.10295250475060529,8.881784197001252e-16
77,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-0.0551496744155883,0.3422176241874695,6.0,0.2213350697259785,0.0,0.4399508109408866,0.4399508109408866,1.0,128.9354664260323,True,True,1.0,4512519,0.0,6.0,-0.6310766935348511,-0.6033974885940552,-0.4874973893165588,False,1,False,True,0.3422176241874695,1.1102230246251565e-16
78,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,1.291777491569519,6.831161975860596,6.0,2.9112863540649414,5.835531711578369,1.901075637331643,1.901075637331643,1.0,148.41792361333387,True,True,1.0,4518878,0.0,6.0,-0.7013768553733826,-0.3733023703098297,-0.6072197556495667,False,0,False,False,0.9223731185549617,1.0405920675659417
79,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-0.9189503192901612,0.913390576839447,6.0,-0.6676958902634458,1.1102230246251563e-16,0.9473178632141581,0.9473178632141581,1.0,105.38045127470588,True,True,1.0,4595607,0.0,6.0,-0.8172467350959778,-0.5556487441062927,-0.1528472453355789,False,1,False,True,0.913390576839447,4.577566798522237e-16
80,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,5.104329109191895,1.113034725189209,6.0,5.349365702494239,0.9306698202316964,0.30545030793466377,0.30545030793466377,1.0,143.34207206317166,True,True,1.0,4732521,0.0,6.0,-0.7610867023468018,-0.3872676193714142,-0.5203564167022705,False,1,False,True,0.2902121648964682,1.1102230246251565e-16
81,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,1.520757079124451,4.13059139251709,6.0,4.352735996246338,3.413640022277832,2.9213222784059285,2.9213222784059285,1.0,165.79333498719018,True,True,1.0,4754383,0.0,6.0,-0.8245711326599121,-0.1388484686613083,-0.5484555959701538,False,0,False,False,3.2350312935488867,1.0525533843731663
82,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-3.9146807193756095,4.937657833099365,6.0,-2.4412038326263428,3.1646454334259038,2.3053648529419712,2.3053648529419712,1.0,129.72856134308967,True,True,1.0,4765651,0.0,6.0,-0.5813577771186829,-0.6257613301277161,-0.5200441479682922,False,0,False,False,0.8593229956672499,2.9718701193919084
83,1,5,6.0,6.0,0.0,0.0,0.0,0.0,6.0,-2.16743563456629,7.501281877255361,6.0,-1.9770441055297847,7.144274711608887,0.4046023364388641,0.4046023364388641,1.0,118.07095096913969,True,True,1.0,4773569,0.0,6.0,-0.6429653763771057,-0.6757996082305908,-0.3604032099246979,False,1,True,False,9.930136612989092e-16,0.404312535254093
84,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.170138597488403,6.57417106628418,9.0,-0.9517589363241916,7.875076802736597,1.3191078089166943,1.3191078089166943,1.0,80.47075338363223,True,True,1.0,13209,0.0,9.0,0.0237058252096176,0.9859240651130676,-0.1655045449733734,False,1,False,True,1.2025589222509165,8.95090418262362e-16
85,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-3.7900218963623047,1.5115083456039429,9.0,-4.015252113342285,3.9733810424804688,2.47215408627111,2.47215408627111,1.0,95.22728760660726,True,True,1.0,135020,0.0,9.0,-0.2350015342235565,0.9679526090621948,0.0885554179549217,False,0,False,False,1.5115083456039429,1.2102209516021147
86,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.198925018310547,3.853173494338989,9.0,-5.145555740801587,4.407603071307454,0.5569923119750037,0.5569923119750037,1.0,84.50166068317715,True,True,1.0,163519,0.0,9.0,-0.3651254177093506,0.9266749620437622,-0.0892014801502227,False,1,False,True,0.13017969124323456,8.881784197001252e-16
87,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-4.448616027832031,1.156693696975708,9.0,-4.374245643615723,1.9997889995574951,0.8463690940032939,0.8463690940032939,1.0,84.95892308537475,True,True,1.0,220931,0.0,9.0,-0.2600837647914886,0.9618511199951172,-0.0848459973931312,False,0,False,False,0.9259409276851981,1.1455008151039496
88,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.727337598800659,0.1650051474571228,9.0,3.5597918033599854,1.44527268409729,1.5271100052265987,1.5271100052265987,1.0,56.96731468631302,True,True,1.0,261068,0.0,9.0,-0.1281713098287582,0.8314449787139893,-0.5406213402748108,False,0,False,False,0.1650051474571228,1.44527268409729
89,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,4.608882904052734,1.4464130401611328,9.0,4.7524802660316245,5.2254889233981565,3.7818031061427546,3.7818031061427546,1.0,87.82392132219624,True,True,1.0,297988,0.0,9.0,-0.300600916147232,0.9530622363090516,-0.0362144857645034,False,1,False,True,0.8414213001258617,0.0
90,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.6890745162963867,6.478325843811035,9.0,2.903681184677134,7.131673357053543,0.6876910608504764,0.6876910608504764,1.0,71.81607212736716,True,True,1.0,304050,0.0,9.0,-0.2404054701328277,0.9221968054771424,-0.3029162883758545,False,1,False,True,0.653738601139304,9.930136612989092e-16
91,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.0016820728778839,6.664125919342041,9.0,-0.5537368783578799,7.911162718740314,1.3637687807348597,1.3637687807348597,1.0,113.87864999484822,True,True,1.0,385756,0.0,9.0,-0.4318183362483978,0.8247571587562561,0.3651144802570343,False,1,False,True,1.2917895430286153,1.1102230246251565e-16
92,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-2.8236595752762117,0.0,9.0,-2.620424270629883,2.2173964977264404,2.2266907771812794,2.2266907771812794,1.0,84.76319120534822,True,True,1.0,531454,0.0,9.0,-0.6074090600013733,0.7910733819007874,-0.0725057646632194,False,1,True,False,0.0,2.2173964977264404
93,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.9814331531524656,2.5821125507354736,9.0,-3.414787530899048,4.847241401672363,2.680543505252613,2.680543505252613,1.0,122.32528253302262,True,True,1.0,551616,0.0,9.0,-0.7088904976844788,0.5960124731063843,0.3771516978740692,False,0,False,False,2.5821125507354736,1.3277409452605073
94,2,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.1170504093170166,7.260267734527588,9.0,2.09663497960558,7.535664265870137,0.2761522030435577,0.2761522030435577,1.0,94.23964055661622,True,True,1.0,687769,0.0,9.0,-0.0501071326434612,0.9960108399391174,0.0738352611660957,False,1,False,True,0.2388121477569103,4.440892098500626e-16
95,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.0352372229099273,1.235700011253357,9.0,-0.3677960242420952,0.0,1.2796678765035225,1.2796678765035225,1.0,74.93711775625067,True,True,1.0,798577,0.0,9.0,0.9684187769889832,-0.2407626956701278,0.0647954642772674,False,1,False,True,1.235700011253357,3.885780586188048e-16
96,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.0244917643830996,7.959145724571333,9.0,-0.1041070520877838,7.339089870452881,0.6251462678948527,0.6251462678948527,1.0,82.68324540905706,True,True,1.0,812607,0.0,9.0,0.8565889000892639,-0.5117977857589722,0.0657149329781532,False,1,True,False,6.938893903907228e-18,0.6103344054416184
97,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.5830749273300171,4.512818813323975,9.0,1.582913517951965,3.182706832885742,1.6639937162748542,1.6639937162748542,1.0,126.93200335780938,True,True,1.0,867397,0.0,9.0,0.8661397695541382,-0.3995162546634674,-0.3003143668174743,False,0,False,False,3.34583682179368,3.182706832885742
98,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.156192660331726,5.74662446975708,9.0,3.4585113525390625,2.449619770050049,4.892476376085472,4.892476376085472,1.0,137.6317698036654,True,True,1.0,1083443,0.0,9.0,0.9486727714538574,-0.2131248861551284,-0.2336615771055221,False,0,False,False,2.191592053400609,2.0691481225838912
99,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.912635326385498,5.865242004394531,9.0,-3.4504451751708984,3.618585348129273,2.722558587461869,2.722558587461869,1.0,55.60882230368445,True,True,1.0,1111309,0.0,9.0,0.849207878112793,-0.4357543289661407,0.2982686460018158,False,0,False,False,1.5829905512476048,1.8684751953895358
100,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,1.1016726273717363,7.841407888965321,9.0,1.4421687126159668,6.1913909912109375,1.6847828782788739,1.6847828782788739,1.0,101.65983913794754,True,True,1.0,1295092,0.0,9.0,0.9020012617111206,-0.4228244423866272,-0.0872536972165107,False,1,True,False,9.155133597044475e-16,1.495123576824936
102,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.2476431486167893,7.938914126984217,9.0,-0.5965707302093506,7.321041584014893,0.7095892731372239,0.7095892731372239,1.0,60.54553123235648,True,True,1.0,1380767,0.0,9.0,0.8931413888931274,-0.3916409611701965,0.2211690992116928,False,1,True,False,2.7755575615628914e-17,0.5838430592098233
103,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.115256005139504,0.2303282511114817,9.0,-5.279916763305664,2.8598108291625977,2.634633142119448,2.634633142119448,1.0,93.58323860942151,True,True,1.0,1466940,0.0,9.0,0.929943323135376,0.366984099149704,0.0229809340089559,False,1,True,False,9.155133597044475e-16,0.23059168237036787
104,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,3.511643409729004,1.967070817947388,9.0,3.184516429901123,0.5788195133209229,1.4262726757981425,1.4262726757981425,1.0,76.74072534853305,True,True,1.0,1547062,0.0,9.0,0.9250354170799256,-0.3697540760040283,0.087128646671772,False,0,False,False,1.967070817947388,0.5788195133209229
105,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.521612524986267,0.251318484544754,9.0,-1.4077475498046488,0.0,0.2759097918649904,0.2759097918649904,1.0,114.37387479299721,True,True,1.0,1740059,0.0,9.0,0.6991675496101379,-0.651235044002533,-0.2950553894042969,False,1,False,True,0.251318484544754,2.220446049250313e-16
106,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-2.1339912824149425,7.517523206001192,9.0,-5.288825977842757,0.7495646108550797,7.467144400712179,7.467144400712179,1.0,65.00776240929467,True,True,1.0,1918946,0.0,9.0,0.8057811260223389,-0.5367615818977356,0.2502074837684631,False,2,True,True,0.0,9.155133597044475e-16
107,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-2.5232253074646,6.770190238952637,9.0,-4.584412543534143,5.4840828427673465,2.429519511479278,2.429519511479278,1.0,31.962693898324375,True,True,1.0,1956217,0.0,9.0,0.9956117868423462,-0.0495379939675331,0.0793923437595367,False,1,False,True,0.502224482619727,0.0
108,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.7128585664941218,7.896736252273122,9.0,-1.2612504959106443,5.979773998260498,1.993860073214351,1.993860073214351,1.0,74.03558251133069,True,True,1.0,2089558,0.0,9.0,0.8742331266403198,-0.4667816758155823,0.1335338503122329,False,1,True,False,0.0,1.750811295587591
109,2,2,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.052013874053955,5.997318267822266,9.0,3.443206787109375,5.25153923034668,1.5784815786298034,1.5784815786298034,1.0,151.80550405035353,True,True,1.0,2426983,0.0,9.0,0.9140291213989258,-0.1916552037000656,-0.3575178980827331,False,0,False,False,1.4032968628540523,1.0678263646900983
110,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,4.389120576132794,5.784564782554396,9.0,5.086072652463679,0.1430259512233789,5.684426319525803,5.684426319525803,1.0,97.04260039473724,True,True,1.0,2573061,0.0,9.0,-0.6834908723831177,-0.7244517207145691,-0.08949825912714,False,2,True,True,0.0,1.3877787807814457e-16
111,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.5178148540026203,7.914419521039641,9.0,1.1739977488376514,1.7763568394002505e-15,8.093223476349984,8.093223476349984,1.0,102.066137142099,True,True,1.0,2673183,0.0,9.0,-0.4985293745994568,-0.8477209806442261,-0.1812116503715515,False,2,True,True,0.0,1.9860273225978185e-15
112,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.11696195602417,3.026683807373047,9.0,-1.0209627151489258,2.1080808639526367,0.9236055553694252,0.9236055553694252,1.0,95.96607887725251,True,True,1.0,2675350,0.0,9.0,-0.4158977270126343,-0.9044856429100036,-0.0945238471031189,False,0,False,False,3.026683807373047,2.1080808639526367
113,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.340613842010498,3.227583885192871,9.0,-5.256117343902588,2.621150493621826,0.6122916924186219,0.6122916924186219,1.0,97.93215445700194,True,True,1.0,2902593,0.0,9.0,-0.3314767777919769,-0.9344364404678344,-0.1301988512277603,False,0,False,False,0.13017212477858353,0.26549766404694664
114,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.1090589761734008,6.186004161834717,9.0,0.9153589010238647,3.733232975006104,2.581899700559746,2.581899700559746,1.0,108.19725504356848,True,True,1.0,2962916,0.0,9.0,-0.4496414959430694,-0.848537027835846,-0.2789397537708282,False,0,False,False,1.7582629417976001,3.733232975006104
115,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-3.313660860061645,2.5530431270599365,9.0,-2.453253507614136,0.4607305526733398,2.26231578721495,2.26231578721495,1.0,112.35359904011887,True,True,1.0,3037062,0.0,9.0,-0.8370231986045837,-0.5060501098632812,-0.2080995440483093,False,0,False,False,2.2090166947929037,0.4607305526733398
116,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.0232722759246826,4.927809715270996,9.0,4.185162544250488,1.065033197402954,4.426602755982807,4.426602755982807,1.0,119.23454504770476,True,True,1.0,3268815,0.0,9.0,0.2936939001083374,-0.8341444730758667,-0.4668477773666382,False,0,False,False,2.297752009697289,1.065033197402954
117,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-4.455599308013916,1.946865439414978,9.0,-3.4834751704933384,-2.220446049250313e-16,2.176076831809622,2.176076831809622,1.0,116.53423388845187,True,True,1.0,3396781,0.0,9.0,-0.6882742047309875,-0.6490371823310852,-0.3240823447704315,False,1,False,True,1.057998357877925,2.220446049250313e-16
118,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.6212440729141235,3.6472978591918954,9.0,-2.3637280464172363,2.024799346923828,1.7843160799648314,1.7843160799648314,1.0,65.41033090566721,True,True,1.0,3410561,0.0,9.0,-0.1461120694875717,-0.8995524644851685,0.4116510450839996,False,0,False,False,3.485479831475202,2.024799346923828
119,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,5.044864566079979,4.646575664550793,9.0,4.023194789886475,2.384527921676636,2.482069524132907,2.482069524132907,1.0,65.6933505604416,True,True,1.0,3490873,0.0,9.0,-0.4976806044578552,-0.7904736995697021,0.3570229113101959,False,1,True,False,8.881784197001252e-16,1.5081155957273784
120,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,1.4012009281071154,7.758108496361181,9.0,0.3989947831416971,0.0,7.822574039171377,7.822574039171377,1.0,82.63919499459816,True,True,1.0,3547316,0.0,9.0,-0.3991239964962005,-0.9093408584594728,0.1174702644348144,False,2,True,True,9.930136612989092e-16,2.220446049250313e-16
121,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,3.917177200317383,5.995241165161133,9.0,3.77877426147461,5.3778839111328125,0.6326810828385059,0.6326810828385059,1.0,77.36400813207861,True,True,1.0,3565370,0.0,9.0,-0.0118836602196097,-0.9757107496261596,0.2187403291463852,False,0,False,False,0.21255335823603613,0.7333768918309899
122,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.7254235744476318,4.199745178222656,9.0,-2.6852400302886963,0.2350010871887207,4.079269951387357,4.079269951387357,1.0,76.3912094326076,True,True,1.0,3617869,0.0,9.0,0.0381382293999195,-0.9712178111076356,0.2351200878620147,False,0,False,False,3.03877317723781,0.2350010871887207
123,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.918131709098816,6.0656585693359375,9.0,-1.844051957130432,5.034091949462891,1.0342231388283674,1.0342231388283674,1.0,94.10752267686182,True,True,1.0,3720968,0.0,9.0,-0.747840166091919,-0.6621735692024231,-0.047552615404129,False,0,False,False,1.4003066868540786,2.3180635796630344
124,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,3.29749083518982,0.332922101020813,9.0,3.140555132566306,0.0,0.3680569794285233,0.3680569794285233,1.0,64.76134177674537,True,True,1.0,3723109,0.0,9.0,-0.4199272692203522,-0.8209218978881836,0.3869733214378357,False,1,False,True,0.332922101020813,4.440892098500626e-16
125,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.834904909133911,6.792087554931641,9.0,2.945091962814331,5.284239768981934,1.511868424298955,1.511868424298955,1.0,94.17950097088998,True,True,1.0,3756072,0.0,9.0,-0.4175563454627991,-0.9062345623970032,-0.0662237033247947,False,0,False,False,0.314491844520655,1.4074294627528723
126,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,4.163632392883301,4.26939582824707,9.0,3.4684855937957764,1.6015372276306152,2.75693644924304,2.75693644924304,1.0,75.39554161292293,True,True,1.0,3777444,0.0,9.0,-0.6849732995033264,-0.7050278186798096,0.1837046593427658,False,0,False,False,0.9585434190838239,1.6015372276306152
127,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-4.673492908477783,5.325441360473633,9.0,-4.018650531768799,4.323600769042969,1.196872219149569,1.196872219149569,1.0,123.17020818739897,True,True,1.0,3803364,0.0,9.0,-0.2357500940561294,-0.8134557008743286,-0.5317063927650452,False,1,True,False,0.011759851420732022,1.071102366671691
128,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,4.670274257659912,0.8937925100326538,9.0,4.727039303371876,0.0,0.8955932790084754,0.8955932790084754,1.0,93.63399239242287,True,True,1.0,3814986,0.0,9.0,-0.8778427839279175,-0.4779859185218811,-0.0303569510579109,False,1,False,True,0.6323682961606018,0.0
129,2,3,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.5547109842300415,6.335762023925781,9.0,-1.9279865026474,5.745697021484375,0.6982201083869788,0.6982201083869788,1.0,57.68252712453565,True,True,1.0,3851944,0.0,9.0,-0.6699671149253845,-0.6273936629295349,0.3968895375728607,False,0,False,False,1.3160933259500265,1.6838201550359904
130,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,5.192182540893555,2.0399770736694336,9.0,5.540212269571959,2.2290877490839245,0.3960903174778305,0.3960903174778305,1.0,28.51855379521599,True,True,1.0,3877443,0.0,9.0,0.3916161954402923,0.439309298992157,-0.8084825873374939,False,1,False,True,0.3395872101378289,0.0
131,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-1.377225974862009,0.0,9.0,5.020901327597642,4.7034481487428295,7.940935553597696,7.940935553597696,1.0,36.32068036213279,True,True,1.0,3878550,0.0,9.0,0.2806431353092193,0.5685006380081177,-0.7733346223831177,False,2,True,True,4.440892098500626e-16,8.881784197001252e-16
132,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-4.064367771148682,3.678020477294922,9.0,4.2500996589660645,5.062833786010742,8.429002108579365,8.429002108579365,1.0,9.456078117460736,True,True,1.0,3912446,0.0,9.0,0.5335413217544556,0.1389534920454025,-0.8342815041542053,False,0,False,False,1.275402118172986,0.5098698131197613
133,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.5191473960876465,4.563294410705566,9.0,4.761745220166255,5.211233593660552,2.3343243530774562,2.3343243530774562,1.0,16.115247839394033,True,True,1.0,3918569,0.0,9.0,0.2154703736305236,0.2710503041744232,-0.9381387233734132,False,1,False,True,2.2121654393286003,8.881784197001252e-16
134,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.513594627380371,3.911445617675781,9.0,4.957511620794952,4.8538923426998135,2.619338867006155,2.619338867006155,1.0,21.088115486738484,True,True,1.0,3930309,0.0,9.0,-0.3252229690551758,0.3402434289455414,-0.8823063373565674,False,1,False,True,2.593323561195392,8.881784197001252e-16
135,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.046030843977189,0.023240469021216,9.0,-0.2419624328613281,2.1667723655700684,5.2605895382745445,5.2605895382745445,1.0,24.04599670253247,True,True,1.0,3931480,0.0,9.0,-0.0598148927092552,0.4067403376102447,-0.9115834832191468,False,1,True,False,9.86885389939797e-16,2.1667723655700684
136,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.7959456443786621,6.270361423492432,9.0,2.7133322016384063,7.236182240494061,3.639758350646357,3.639758350646357,1.0,15.387929480817299,True,True,1.0,3933064,0.0,9.0,-0.0162840969860553,0.2653177678585052,-0.9640235304832458,False,1,False,True,1.5955194009670108,9.930136612989092e-16
137,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.058559985235771,4.614072023191335,9.0,0.922587336555285,7.8777215905765825,6.813628386084924,6.813628386084924,1.0,28.619359477456467,True,True,1.0,3934136,0.0,9.0,0.1752314120531082,0.4715772271156311,-0.8642389178276062,False,2,True,True,1.9860273225978185e-15,8.881784197001252e-16
138,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.502565860748291,2.6276822090148926,9.0,1.6835597109119789,7.679583979491342,8.784196732212498,8.784196732212498,1.0,35.10751442646602,True,True,1.0,3938383,0.0,9.0,-0.4046971201896667,0.5259121060371399,-0.7480887174606323,False,2,True,True,0.01901273051725184,8.881784197001252e-16
139,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-4.152950399930393,-2.775557561562892e-17,9.0,4.301677334204371,5.897793163483854,10.308476818717576,10.308476818717576,1.0,34.898920373249176,True,True,1.0,3942815,0.0,9.0,-0.0499457754194736,0.5714163780212402,-0.8191390037536621,False,2,True,True,2.775557561562892e-17,1.2560739669470201e-15
140,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,1.8056974411010744,3.6446027755737305,9.0,4.4482250493378,5.693624909322266,3.3438666039309517,3.3438666039309517,1.0,37.79008419433373,True,True,1.0,3949402,0.0,9.0,0.0869186446070671,0.6104511618614197,-0.7872703075408936,False,1,False,True,3.3322897512160616,0.0
141,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,5.062671661376953,4.081235408782959,9.0,5.270567855412742,4.110909053206485,0.21000322061325705,0.21000322061325705,1.0,8.123130807471693,True,True,1.0,3958105,0.0,9.0,0.0751589983701706,0.1409012377262115,-0.9871666431427002,False,1,False,True,0.20310606355988042,0.0
142,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0841050744056701,0.2716468572616577,9.0,1.912070035934448,3.859947204589844,4.02707775976731,4.02707775976731,1.0,63.004631964727125,True,True,1.0,3964077,0.0,9.0,0.0145775685086846,0.8909485340118408,-0.4538702368736267,False,0,False,False,0.2716468572616577,3.1257482300597794
143,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.315680630159401,-4.440892098500626e-16,9.0,5.516980511383322,2.7265932463499336,4.205072135001415,4.205072135001415,1.0,40.42151510102022,True,True,1.0,3973543,0.0,9.0,0.2034173011779785,0.6348490715026855,-0.745377779006958,False,2,True,True,6.280369834735101e-16,1.7763568394002505e-15
144,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.359996074187436,0.962470686560885,9.0,-5.015439033508301,1.0673638582229614,0.3601695874763628,0.3601695874763628,1.0,16.931772092585163,True,True,1.0,3980593,0.0,9.0,0.4447323381900787,0.2608465254306793,-0.8568385243415833,False,1,True,False,1.1102230246251565e-16,0.3600374710059501
145,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.7977285385131836,5.215606212615967,9.0,4.188535907669539,6.017537518615522,3.4843461989686384,3.4843461989686384,1.0,13.306055586633644,True,True,1.0,3982313,0.0,9.0,-0.0920279622077941,0.2291759252548217,-0.969024896621704,False,1,False,True,2.6112322528943617,0.0
146,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-4.771423637409675,5.196342097476304,9.0,3.921714970216932,6.299930114054937,8.762908498994168,8.762908498994168,1.0,7.23495925287847,True,True,1.0,3992991,0.0,9.0,-0.3026297986507416,0.1200330778956413,-0.9455195665359496,False,2,True,True,0.0,9.930136612989092e-16
147,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-0.6183622790113197,0.0,9.0,4.331444453798342,5.866288836120528,7.675541114537802,7.675541114537802,1.0,49.843284213610666,True,True,1.0,4000087,0.0,9.0,0.039077028632164,0.7636996507644653,-0.6443879008293152,False,2,True,True,4.440892098500626e-16,0.0
148,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.537497073742209,2.061991581303819,9.0,4.846975950325355,5.080095096422512,10.814167966864522,10.814167966864522,1.0,16.205775761817257,True,True,1.0,4002460,0.0,9.0,0.3861214816570282,0.2574440836906433,-0.885794997215271,False,2,True,True,1.7763568394002505e-15,0.0
