site,set_id,best_lmin_fit,kr_hat,kr_true,kr_abs_error,set_effective_generation_rmin,set_likelihood_rmin,generation_rmax,fit_status,recovery_status,adoption_status,q90_ratio_model_observed,q95_ratio_model_observed,class_fraction_l1_error,kr_boot_mean,kr_boot_std,kr_ci_low,kr_ci_high,bootstrap_boundary_fraction,n_total,n_used,notes
laxemar,1,0.5,2.75,2.85,0.10000000000000009,0.5,0.5,250.0,ok,good_recovery,accepted,0.7360886700784642,0.8086307402886841,0.0555933190910856,2.7485000000000004,0.12912300337275304,2.5237499999999997,3.0262499999999997,0.0,170,144,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet
laxemar,2,0.5,2.85,3.04,0.18999999999999995,0.9769999980926514,0.9769999980926514,250.0,ok,good_recovery,accepted,0.9226049577640056,0.9165242191913248,0.17722879598066427,3.006,0.4189439103269076,2.42375,4.0837499999999975,0.0,39,33,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet
laxemar,3,0.5,3.2,3.01,0.1900000000000004,0.8579999804496765,0.8579999804496765,250.0,ok,good_recovery,accepted,1.018665924100857,0.8216586742306697,0.08235797404643974,3.209000000000001,0.19803787516533297,2.9000000000000004,3.7,0.0,132,118,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet
laxemar,5,0.5,3.75,3.6,0.1499999999999999,0.5,0.5,250.0,ok,good_recovery,accepted,0.9289096079608793,0.9424100074434764,0.012134652658473119,3.7785,0.24313113745466666,3.2975,4.226249999999999,0.0,171,141,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet
