set_id,lmin_fit,kr_window_mc,loglik,loglik_joint,loglik_length_only,loglik_class_only,mc_accepted_used,max_loglik,delta_loglik,dfn_model,generation_rmin,generation_rmax,estimation_rmin,estimation_rmax,set_likelihood_rmin,set_effective_generation_rmin,set_table_r0,set_rmin_mode,rmin_support_status,p32_label,entrypoint_script
1,0.5,2.4,-587.0833699876728,-587.0833699876728,-500.3401980099911,-94.26382695780987,70445.0,-583.5554561562667,3.5279138314060674,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.45,-585.9893562320758,-585.9893562320758,-499.7087994619212,-93.19071849037996,70445.0,-583.5554561562667,2.433900075809106,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.5,-585.1261385366531,-585.1261385366531,-499.26117542878586,-92.28077683098563,70445.0,-583.5554561562667,1.5706823803864154,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.55,-584.4706490008161,-584.4706490008161,-498.9787326723359,-91.51256878475212,70445.0,-583.5554561562667,0.9151928445494377,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.6,-584.0026143331731,-584.0026143331731,-498.8451736557546,-90.86746597120599,70445.0,-583.5554561562667,0.44715817690644144,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.6500000000000004,-583.704212819893,-583.704212819893,-498.8462161745224,-90.3292953159475,70445.0,-583.5554561562667,0.1487566636262727,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.7,-583.559764679266,-583.559764679266,-498.96933791451454,-89.88402368923136,70445.0,-583.5554561562667,0.004308522999281195,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.75,-583.5554561562667,-583.5554561562667,-499.20354745222755,-89.51947695131238,70445.0,-583.5554561562667,0.0,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.8,-583.6790961153436,-583.6790961153436,-499.53918146844654,-89.2250920853661,70445.0,-583.5554561562667,0.12363995907685421,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.85,-583.9199029366436,-583.9199029366436,-499.9677268591068,-88.99170015924803,70445.0,-583.5554561562667,0.3644467803768521,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.9000000000000004,-584.268319023583,-584.268319023583,-500.48166580955956,-88.81133737085315,70445.0,-583.5554561562667,0.7128628673162893,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,2.95,-584.7158500436421,-584.7158500436421,-501.07434160629293,-88.6770812543057,70445.0,-583.5554561562667,1.1603938873754487,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.0,-585.2549260415534,-585.2549260415534,-501.7398428847215,-88.58290914811548,70445.0,-583.5554561562667,1.6994698852867032,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.05,-585.8787817065041,-585.8787817065041,-502.4729040737086,-88.5235761739822,70445.0,-583.5554561562667,2.3233255502374277,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.1,-586.5813532876541,-586.5813532876541,-503.2688199408393,-88.494510191484,70445.0,-583.5554561562667,3.02589713138741,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.1500000000000004,-587.3571898976959,-587.3571898976959,-504.1233723284249,-88.4917214422789,70445.0,-583.5554561562667,3.8017337414291887,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.2,-588.2013771978042,-588.2013771978042,-505.0327673729769,-88.51172485332593,70445.0,-583.5554561562667,4.645921041537463,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.25,-589.1094717037251,-589.1094717037251,-505.99358170390985,-88.55147321678771,70445.0,-583.5554561562667,5.554015547458448,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.3,-590.0774441829581,-590.0774441829581,-507.0027163105,-88.60829969587301,70445.0,-583.5554561562667,6.521988026691361,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.35,-591.1016308223732,-591.1016308223732,-508.0573569440965,-88.67986831641831,70445.0,-583.5554561562667,7.546174666106481,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.4000000000000004,-592.1786910324377,-592.1786910324377,-509.15494008269786,-88.76413129182185,70445.0,-583.5554561562667,8.623234876170955,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.45,-593.305570918554,-593.305570918554,-510.2931236266264,-88.85929219416953,70445.0,-583.5554561562667,9.750114762287353,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.5,-594.4794715930061,-594.4794715930061,-511.4697616177079,-88.9637741282262,70445.0,-583.5554561562667,10.92401543673941,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.5500000000000003,-595.697821624404,-595.697821624404,-512.68288238132,-89.07619218918171,70445.0,-583.5554561562667,12.142365468137314,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.6,-596.9582530273401,-596.9582530273401,-513.9306695824733,-89.19532959166898,70445.0,-583.5554561562667,13.402796871073406,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.65,-598.2585802852482,-598.2585802852482,-515.2114457654235,-89.32011694867774,70445.0,-583.5554561562667,14.703124128981472,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.7,-599.5967819762266,-599.5967819762266,-516.5236580128606,-89.44961425657755,70445.0,-583.5554561562667,16.041325819959866,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.75,-600.9709846366593,-600.9709846366593,-517.8658654170516,-89.58299520837033,70445.0,-583.5554561562667,17.415528480392595,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.8000000000000003,-602.379448552537,-602.379448552537,-519.2367281028826,-89.7195335131936,70445.0,-583.5554561562667,18.82399239627034,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.85,-603.8205552149068,-603.8205552149068,-520.6349975828349,-89.85859094745729,70445.0,-583.5554561562667,20.26509905864009,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.9000000000000004,-605.2927962151663,-605.2927962151663,-522.0595082576781,-89.99960690311077,70445.0,-583.5554561562667,21.737340058899576,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,3.95,-606.7947633890894,-606.7947633890894,-523.5091699050445,-90.14208923250646,70445.0,-583.5554561562667,23.23930723282274,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.0,-608.3251400464571,-608.3251400464571,-524.982961021924,-90.28560621811685,70445.0,-583.5554561562667,24.769683890190436,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.050000000000001,-609.8826931468241,-609.8826931468241,-526.479922907188,-90.42977951976701,70445.0,-583.5554561562667,26.327236990557367,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.1,-611.4662663019292,-611.4662663019292,-527.9991543871415,-90.57427797276793,70445.0,-583.5554561562667,27.91081014566248,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.15,-613.0747735021794,-613.0747735021794,-529.5398071013251,-90.71881212794469,70445.0,-583.5554561562667,29.51931734591267,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.2,-614.7071934789526,-614.7071934789526,-531.1010812777706,-90.86312943954213,70445.0,-583.5554561562667,31.151737322685904,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
