set_id,model,window_mode,direction_mode,center_weighting,center_weighting_status,likelihood_component,class_likelihood_weight,main_class_likelihood_weight,oracle_radius_mode,weighted_probability_used,lmin_fit,rmin,rmax,kr_window_mc_hat,kr_true,loglik,n_total,n_used,n_uncensored_used,n_one_end_censored_used,n_two_end_censored_used,censoring_ratio_used,two_end_censoring_ratio_used,mc_accepted_count,q50_observed,q90_observed,q95_observed,q50_model,q90_model,q95_model,q90_ratio_model_observed,q95_ratio_model_observed,observed_uncensored_fraction,model_uncensored_fraction,observed_one_end_fraction,model_one_end_fraction,observed_two_end_fraction,model_two_end_fraction,class_fraction_l1_error,dominant_class_error,profile_width_delta2,weak_identifiability_flag,mean_proposal_area,p50_proposal_area,p90_proposal_area,proposal_area_length_corr,kr_boot_mean,kr_boot_std,kr_ci_low,kr_ci_high,bootstrap_boundary_fraction,recovery_ci_status,fit_status,final_status,recovery_status,adoption_status,model_rejected,rejection_reason,kr_hat_length_only,kr_hat_class_only,kr_hat_joint,kr_abs_error_length_only,kr_abs_error_class_only,kr_abs_error_joint,q90_ratio_length_only,q95_ratio_length_only,class_l1_joint,fit_status_joint,recovery_status_joint,bias_source,warning,dfn_model,generation_rmin,generation_rmax,estimation_rmin,estimation_rmax,set_likelihood_rmin,set_effective_generation_rmin,set_table_r0,set_rmin_mode,rmin_support_status,p32_label,entrypoint_script
1,window_mc_polygon_v4_1,polygon,empirical_trace,proposal_area,preferred_for_window_mc,joint,1.0,1.0,none,True,0.5,0.5,250.0,2.75,2.85,-583.5554561562667,170,144,102,42,0,0.2916666666666667,0.0,70445,1.1655610799789429,3.0109146833419804,3.5621313810348507,1.1088072787366179,2.2163001849809185,2.880448935651764,0.7360886700784642,0.8086307402886841,0.7083333333333334,0.7312423124231242,0.2916666666666667,0.26387000712112385,0.0,0.004887680455751926,0.0555933190910856,mixed,0.5,False,112.03505319862587,104.07734236649489,126.00027425712562,0.10001403257751387,2.7485000000000004,0.12912300337275304,2.5237499999999997,3.0262499999999997,0.0,recovery_uncertain,ok,ok,good_recovery,accepted,False,,2.6,3.1500000000000004,2.75,0.25,0.30000000000000027,0.10000000000000009,0.9855519664675824,1.1924308136022415,0.0357121798813638,ok,good_recovery,mixed_or_reduced_bias,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,window_mc_polygon_v4_1,polygon,empirical_trace,proposal_area,preferred_for_window_mc,joint,1.0,1.0,none,True,0.5,0.9769999980926514,250.0,2.85,3.04,-140.57400029430113,39,33,15,16,2,0.5454545454545454,0.06060606060606061,69172,2.028933048248291,3.7435565948486333,4.773011493682859,1.8707980338200392,3.453823874077488,4.374580632438901,0.9226049577640056,0.9165242191913248,0.45454545454545453,0.5431598525357867,0.48484848484848486,0.4380085688664519,0.06060606060606061,0.018831578597761467,0.17722879598066427,mixed,1.35,False,131.253741273906,118.3663923443883,158.09861027654097,0.26334397778192703,3.006,0.4189439103269076,2.42375,4.0837499999999975,0.0,recovery_uncertain,ok,ok,good_recovery,accepted,False,,3.05,2.6500000000000004,2.85,0.009999999999999787,0.3899999999999997,0.18999999999999995,1.0170277868738256,1.0346142818289799,0.05770970075607919,ok,good_recovery,mixed_or_reduced_bias,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,window_mc_polygon_v4_1,polygon,empirical_trace,proposal_area,preferred_for_window_mc,joint,1.0,1.0,none,True,0.5,0.8579999804496765,250.0,3.2,3.01,-498.7499020146379,132,118,66,51,1,0.4406779661016949,0.00847457627118644,70443,1.7474117279052734,2.818610692024231,4.308839106559753,1.6467910141703723,2.8712226652714192,3.54039502776915,1.018665924100857,0.8216586742306697,0.559322033898305,0.5995106561071406,0.4322033898305085,0.3910244028072887,0.00847457627118644,0.009464941085570795,0.08235797404643974,mixed,0.8500000000000001,False,120.37437787564461,113.63740593912642,139.6094997692491,0.23532821464630652,3.209000000000001,0.19803787516533297,2.9000000000000004,3.7,0.0,recovery_uncertain,ok,ok,good_recovery,accepted,False,,3.2,3.45,3.2,0.1900000000000004,0.4400000000000004,0.1900000000000004,1.1507659769441894,0.9718018780941203,0.019901850420722227,ok,good_recovery,mixed_or_reduced_bias,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
5,window_mc_polygon_v4_1,polygon,empirical_trace,proposal_area,preferred_for_window_mc,joint,1.0,1.0,none,True,0.5,0.5,250.0,3.75,3.6,-542.180983032383,171,141,113,28,0,0.19858156028368795,0.0,69362,1.0712052583694458,1.8280526399612427,2.207648992538452,1.0365642319161334,1.6980956611182483,2.080510503490746,0.9289096079608793,0.9424100074434764,0.8014184397163121,0.8048654244306418,0.19858156028368795,0.19251423395445136,0.0,0.0026203416149068325,0.012134652658473119,mixed,0.9500000000000002,False,105.64466657763788,102.99966111045835,114.57211701887853,0.6945736678300969,3.7785,0.24313113745466666,3.2975,4.226249999999999,0.0,recovery_uncertain,ok,ok,good_recovery,accepted,False,,3.7,4.1,3.75,0.10000000000000009,0.49999999999999956,0.1499999999999999,1.0108181466468495,1.0495131945155964,0.01759132383269707,ok,good_recovery,mixed_or_reduced_bias,v4.1 polygon window MC uses tunnel polygon clipping; rough face mesh geometry is not directly modeled yet,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.4000000059604645,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
