face_id,trace_id,x_face,y0,z0,y1,z1,length,local_orientation_2d,confidence
1,1,0.0,-1.2065991163253784,4.27580451965332,-1.8115664720535278,2.3113207817077637,2.0555247160151726,-1.869532780200467,1.0
1,2,0.0,-0.0799592137336731,0.7021306753158569,-0.33933777088521916,0.0,0.748508330701482,-1.9246627860779668,1.0
1,3,0.0,-2.6372792720794678,5.490011215209961,-1.149937629699707,1.866565465927124,3.916828341803197,-1.1812906902120286,1.0
1,4,0.0,-0.6117432117462158,0.8970434069633484,-0.7705922167738576,0.0,0.9109993854963258,-1.7460600745086385,1.0
1,5,0.0,-1.1438299417495728,7.071079730987549,-1.5644551515579224,5.153356075286865,1.9633108736927813,-1.7867128861293433,1.0
1,6,0.0,-4.228809833526611,2.149129867553711,-3.939204445253179,0.0,2.168554926334225,-1.4368484988650483,1.0
1,7,0.0,4.081119060516357,0.6707949638366699,4.434253142720614,0.0,0.7580696297325741,-1.0862202237711218,1.0
1,8,0.0,-2.1267356872558594,2.9309449195861816,-2.61117594079646,0.0,2.9707104337007553,-1.7346000547877192,1.0
1,9,0.0,2.9957627383081338,7.064123863294397,4.509979380075484,0.0,7.224589814942475,-1.3596385951757775,1.0
1,10,0.0,-1.8883883953094482,3.673999071121216,-2.168225049972534,1.9295713901519775,1.7667304512643522,-1.7298586005164376,1.0
1,11,0.0,2.533064365386963,0.9841594099998474,2.4784573704380324,0.0,0.9856732055750528,-1.6262254151995603,1.0
1,12,0.0,0.898905109588835,7.87986869482869,0.30485397577285767,5.185352325439453,2.759223661556743,-1.7877917432944417,1.0
1,13,0.0,1.9543790944473811,7.604268591601312,1.952142596244812,7.52137565612793,0.08292310097677516,-1.597770347436957,1.0
1,14,0.0,5.524267172995504,1.9603175565158562,3.756850180087839,0.0,2.6394332249941597,-2.3044932076679876,1.0
1,15,0.0,4.485837998923853,5.635752523667496,1.2183528748533503,0.0,6.5144581926701,-2.096213959507904,1.0
1,16,0.0,0.25815895199775696,4.060215950012207,-0.2566545307636261,0.7664450407028198,3.333760598040251,-1.7258410142103535,1.0
1,17,0.0,3.578344016492605,6.636751942826843,2.7082505226135254,2.462423324584961,4.264045274286365,-1.776293125343553,1.0
1,18,0.0,-3.214807884652653,6.903435993004286,-1.9602372646331787,1.4908170700073242,5.556112943974487,-1.3430321012481723,1.0
1,19,0.0,0.13882090612199044,7.94878028948302,0.10671082139015198,7.508492469787598,0.44145715727988205,-1.6435971988188165,1.0
1,20,0.0,-1.7516822814941406,3.3557558059692383,-1.002950668334961,4.83637809753418,1.6591688879746287,1.1026093843347888,1.0
1,21,0.0,-4.150763034820557,4.874759674072266,-4.311370647219299,5.887534149154524,1.0254301256246416,1.7280684962035628,1.0
1,22,0.0,-4.90278434753418,2.4138123989105225,-3.5533945560455322,2.1778604984283447,1.3698635365301637,-0.17310809861641385,1.0
1,23,0.0,2.254875659942627,2.6041884422302246,3.963590145111084,3.974048137664795,2.1900275744840747,0.675770716155902,1.0
1,24,0.0,-2.553356272139765,0.0,-2.86796236038208,0.9200220108032227,0.9723258153116868,1.9002861710680208,1.0
1,25,0.0,-0.6598343616248136,0.0,0.9329904317855835,1.824187994003296,2.4217251412925958,0.8530041748653933,1.0
1,26,0.0,5.446254755515328,3.3504570231043598,1.8915606446827067,7.62173852247891,5.556950230880912,2.2648838639748776,1.0
1,27,0.0,-3.3558897972106934,4.156856060028076,-3.3239965438842773,4.559129238128662,0.40353548719646537,1.491679244511421,1.0
1,28,0.0,-4.69330914227626,0.0,-4.022540092468262,2.1928224563598633,2.2931204598311945,1.2739419130993177,1.0
1,29,0.0,-3.474865354562702,0.0,-3.9672794342041016,0.8369649648666382,0.9710725916445687,2.102592953873847,1.0
1,30,0.0,1.2170944213867188,1.6727758646011353,1.0797476768493652,3.807218074798584,2.138856628413316,1.6350555723452045,1.0
1,31,0.0,1.311514105044826,0.0,0.5509194135665894,1.9228652715682983,2.067828604432268,1.947463018650172,1.0
1,32,0.0,-3.8932414054870605,4.906388282775879,-4.284019517481985,5.916481489601118,1.0830493152616887,1.9399356351017558,1.0
1,33,0.0,0.18015575408935547,4.479738712310791,-0.32196033000946045,7.825463771820068,3.3831932749606675,1.719761492754951,1.0
1,34,0.0,-3.8468918800354004,0.5270676612854004,-2.6308953384057014,7.276215433257928,6.857816214887733,1.3925383572514585,1.0
1,35,0.0,0.581230640411377,7.196677207946777,0.3222584681520499,7.932149270365221,0.7797344038855496,1.9093558155257964,1.0
1,36,0.0,4.4815850257873535,2.807926654815674,4.940777436783086,4.893607951939481,2.1356320243637765,1.354089381649843,1.0
1,37,0.0,4.457611006038565,0.0,3.9339713405462584,6.286958462500869,6.308727701247549,1.653894349520289,1.0
1,38,0.0,-1.6076954836415258,0.0,-2.4862060546875,2.3405275344848633,2.4999699924441727,1.9298713996969095,1.0
1,39,0.0,-2.7677197456359863,5.823640823364258,-1.553714604511661,7.715694151616019,2.2480378732630064,1.0003250276330906,1.0
1,40,0.0,5.177183628082275,3.86872935295105,4.179667949676514,5.682812213897705,2.0702497808346,2.0735422365375653,1.0
1,41,0.0,0.19245392084121704,2.021822452545166,1.9842817783355713,6.348455905914307,4.682990936432162,1.1781608491480666,1.0
1,42,0.0,-2.544891423320004,0.0,-2.1441855430603027,2.0008811950683594,2.0406103888917375,1.3731462568340513,1.0
1,43,0.0,2.114727020263672,2.030106544494629,3.070918083190918,3.5046944618225098,1.7574728660071295,0.9955141214172161,1.0
1,44,0.0,2.0279102325439453,4.530066013336182,3.2291174410381873,6.89293874082244,2.650672798373439,1.1004773125864271,1.0
1,45,0.0,-1.8444687128067017,3.5738914012908936,-1.8067034608787509,7.645337467392005,4.071621210700155,1.5615209567431396,1.0
1,46,0.0,-1.7500016689300537,3.1927478313446045,-0.5124828815460205,4.458066463470459,1.7698824791305472,0.7965050380835194,1.0
1,47,0.0,1.7872763872146606,4.724354267120361,2.01737380027771,6.476317882537842,1.7670091480365904,1.4402068983182013,1.0
1,48,0.0,-3.072521686553955,6.01967716217041,-3.1302800561584627,6.965444199840406,0.9475290596084379,1.631790971862453,1.0
1,49,0.0,1.0660579204559326,7.591538429260254,0.9818068076560772,7.872352569395076,0.2931805438764203,1.862275568171438,1.0
1,50,0.0,4.792112023926685,0.0,4.379284858703613,0.34847086668014526,0.5402390334573474,2.4405289422686103,1.0
1,51,0.0,-4.597929954528809,5.312917232513428,-4.575199408740149,5.4982584417500195,0.1867298625103453,1.4487641014537294,1.0
1,52,0.0,0.1761641502380371,2.389240264892578,2.5861928462982178,5.941235542297363,4.292424579015854,0.974646114630011,1.0
1,53,0.0,-2.6064008513868195,0.0,-3.1310527324676514,1.2947129011154175,1.396975695077175,1.9558001075378348,1.0
1,54,0.0,3.433772563934326,5.944455146789551,3.511964056759223,6.685447175464978,0.7451060972175106,1.4656626794727379,1.0
1,55,0.0,2.1450625054256403,0.0,1.9827818870544434,4.379344463348389,4.382350160331683,1.6078352952558834,1.0
1,56,0.0,2.7416560649871826,5.612231254577637,1.9754017075491768,7.594537866336085,2.125249454373296,1.9396516277125921,1.0
1,57,0.0,4.2894182205200195,5.80023193359375,4.305418251696861,5.8938339262136665,0.0949596441657129,1.4014957607156415,1.0
1,58,0.0,4.554756164550781,0.6596683263778687,3.892685890197754,2.924135208129883,2.3592683837862922,1.8552417975047684,1.0
1,59,0.0,3.9655380249023438,2.033412456512451,2.2947921752929688,5.689826488494873,4.020044187227909,1.9994029342421635,1.0
1,60,0.0,-0.2158469706773758,4.661108016967773,-0.43655598163604736,5.580636024475098,0.9456448720892768,1.8063642270004379,1.0
1,61,0.0,1.8154637813568115,0.4455878734588623,1.3172051906585693,2.024407148361206,1.6555760103383237,1.8764932354674013,1.0
1,62,0.0,-4.241310119628906,4.373115539550781,-4.59696220229052,5.4647735703125715,1.1481313775122832,1.8857432609775084,1.0
1,63,0.0,5.506744792957642,1.8256551023959864,2.835295965975033,0.0,3.235684686135418,-2.5420980479328716,1.0
